,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Holder Condition,Production Of Condition in Kg,Fertilizer Quantity
61945,4.0,9.0,13.0,27.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,96.0,654.78,3.0,0.0,0.0,0.0,0.0,191.0,0.5,44.0,19.1,0.0
62044,4.0,9.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,30.0,757.79,3.5,0.0,0.0,0.0,0.0,1021.0,1.0,40.0,141.919,0.0
62151,4.0,9.0,17.0,10.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,20.0,2.0,530.06,2.0,0.0,0.0,0.0,0.0,126.2,4.0,130.0,13.756,0.0
62201,4.0,10.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,10.0,1010.02,2.0,5.0,0.0,10.0,0.0,293.0,3.0,31.0,62.044,15.0
62202,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,90.0,10.0,1010.02,2.5,10.0,0.0,10.0,0.0,465.3,0.5,31.0,98.529,20.0
62204,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,90.0,10.0,1010.02,1.0,5.0,0.0,4.0,0.0,234.0,2.5,31.0,49.55,9.0
62211,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,16.0,1010.02,3.0,5.0,0.0,5.0,0.0,394.0,0.75,31.0,83.431,10.0
62216,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,90.0,16.0,1010.02,2.0,4.0,0.0,4.0,0.0,439.2,0.5,31.0,93.003,8.0
62244,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,60.0,28.0,1010.02,1.5,0.0,0.0,5.0,0.0,442.8,0.75,31.0,93.764,5.0
62245,4.0,10.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,2.0,100.0,28.0,1010.02,1.5,0.0,0.0,5.0,0.0,462.0,0.4,31.0,97.83,5.0
62259,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,80.0,34.0,1010.02,1.0,4.0,0.0,2.0,0.0,224.0,3.0,31.0,47.433,6.0
62261,4.0,10.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,34.0,1010.02,0.25,1.0,0.0,1.0,0.0,372.0,0.75,31.0,78.772,2.0
62267,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,80.0,46.0,1010.02,2.0,5.0,0.0,5.0,0.0,367.2,0.5,31.0,77.756,10.0
62284,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,95.0,58.0,1010.02,1.5,0.0,0.0,5.0,0.0,89.3,1.0,31.0,18.91,5.0
62290,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,0.0,2.0,80.0,64.0,1010.02,1.0,3.0,0.0,2.0,0.0,148.0,2.0,31.0,31.34,5.0
62291,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,30.0,64.0,1010.02,1.0,5.0,0.0,5.0,0.0,90.0,3.0,31.0,19.058,10.0
62292,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,95.0,64.0,1010.02,3.0,3.0,0.0,6.0,0.0,127.3,1.5,31.0,26.957,9.0
62295,4.0,10.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,64.0,1010.02,2.0,0.0,0.0,0.0,0.0,367.0,3.5,31.0,77.714,0.0
62300,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,60.0,70.0,1010.02,0.25,0.0,0.0,2.0,0.0,111.6,2.0,31.0,23.631,2.0
62310,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,70.0,82.0,1010.02,1.5,5.0,0.0,6.0,0.0,161.7,2.5,31.0,34.24,11.0
62337,4.0,10.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,112.0,1010.02,3.0,10.0,0.0,0.0,0.0,449.0,0.5,31.0,95.078,10.0
62353,4.0,10.0,1.0,6.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,118.0,1010.02,1.0,0.0,0.0,0.0,0.0,152.8,2.0,31.0,32.356,0.0
62709,4.0,10.0,5.0,10.0,10.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,83.0,999.58,20.0,0.0,0.0,0.0,0.0,1350.9,4.0,0.0,211.851,0.0
62942,4.0,10.0,7.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,44.0,932.92,2.0,0.0,0.0,0.0,0.0,198.4,0.2,0.0,91.231,0.0
62945,4.0,10.0,7.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,49.0,932.92,2.5,0.0,0.0,0.0,0.0,150.0,0.2,0.0,68.975,0.0
63100,4.0,10.0,8.0,34.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,10.0,1015.44,1.0,0.0,0.0,0.0,0.0,93.1,1.0,55.0,11.548,0.0
63108,4.0,10.0,8.0,34.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,31.0,1015.44,10.0,0.0,0.0,0.0,0.0,328.8,0.5,55.0,40.784,0.0
63113,4.0,10.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,38.0,1015.44,6.0,0.0,0.0,0.0,0.0,896.0,1.0,55.0,111.14,0.0
63119,4.0,10.0,8.0,34.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,80.0,52.0,1015.44,5.0,0.0,0.0,0.0,0.0,128.0,1.5,55.0,15.877,0.0
63127,4.0,10.0,8.0,34.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,75.0,59.0,1015.44,1.0,0.0,0.0,0.0,0.0,110.25,1.0,55.0,13.675,0.0
63139,4.0,10.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,88.0,1015.44,3.0,0.0,0.0,0.0,0.0,110.0,1.0,55.0,13.644,0.0
63140,4.0,10.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,88.0,1015.44,2.0,0.0,0.0,0.0,0.0,68.0,0.6,55.0,8.435,0.0
63148,4.0,10.0,8.0,34.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,60.0,96.0,1015.44,1.0,0.0,0.0,0.0,0.0,58.2,1.0,55.0,7.219,0.0
63152,4.0,10.0,8.0,34.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,110.0,1015.44,2.0,0.0,0.0,0.0,0.0,111.0,1.0,55.0,13.768,0.0
63160,4.0,10.0,8.0,34.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,132.0,1015.44,4.0,0.0,0.0,0.0,0.0,142.1,1.5,55.0,17.626,0.0
63162,4.0,10.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,132.0,1015.44,5.0,0.0,0.0,0.0,0.0,236.0,2.0,55.0,29.273,0.0
63165,4.0,10.0,8.0,34.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,100.0,139.0,1015.44,2.0,0.0,0.0,0.0,0.0,421.0,0.5,55.0,52.221,0.0
63222,4.0,10.0,9.0,25.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,70.0,4.0,918.69,2.0,3.5,3.5,0.0,0.0,112.7,1.0,85.0,31.354,7.0
63236,4.0,10.0,9.0,25.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,29.0,918.69,4.0,0.0,0.0,0.0,0.0,266.0,0.25,85.0,74.002,0.0
63378,4.0,10.0,10.0,24.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,12.0,970.34,5.0,0.0,0.0,0.0,0.0,671.0,0.5,70.0,144.465,0.0
63386,4.0,10.0,10.0,24.0,8.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,47.0,970.34,2.0,0.0,0.0,0.0,0.0,330.6,1.0,70.0,71.178,0.0
63438,4.0,10.0,11.0,6.0,10.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,30.0,85.0,996.71,6.5,0.0,0.0,0.0,0.0,241.5,0.5,70.0,32.951,0.0
63451,4.0,10.0,11.0,15.0,7.0,2.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,20.0,1.0,926.59,1.5,0.0,0.0,0.0,0.0,229.4,1.0,20.0,31.301,0.0
63457,4.0,10.0,11.0,15.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,30.0,15.0,926.59,1.0,0.0,0.0,0.0,0.0,288.6,1.0,20.0,39.377,0.0
63474,4.0,10.0,11.0,15.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,40.0,43.0,926.59,2.5,0.0,0.0,0.0,0.0,139.2,0.25,20.0,18.993,0.0
63480,4.0,10.0,11.0,15.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,100.0,43.0,926.59,4.0,0.0,0.0,0.0,0.0,276.0,0.25,20.0,37.659,0.0
63502,4.0,10.0,11.0,15.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,20.0,87.0,926.59,2.0,0.0,0.0,0.0,0.0,68.4,0.25,20.0,9.333,0.0
63527,4.0,10.0,11.0,15.0,7.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,10.0,123.0,926.59,0.25,4.0,0.0,4.0,0.0,83.4,1.0,20.0,11.38,8.0
63537,4.0,10.0,11.0,15.0,7.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,130.0,926.59,2.0,0.0,0.0,0.0,0.0,286.0,0.5,20.0,39.023,0.0
63541,4.0,10.0,11.0,23.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,80.0,3.0,974.08,4.0,1.0,0.0,1.0,0.0,92.8,20.0,23.0,6.167,2.0
63560,4.0,10.0,11.0,23.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,100.0,34.0,974.08,15.0,10.0,0.0,10.0,0.0,195.0,20.0,23.0,12.958,20.0
63659,4.0,10.0,11.0,30.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,2.0,60.0,49.0,910.04,4.0,0.0,0.0,0.0,0.0,897.6,1.0,45.0,184.503,0.0
63665,4.0,10.0,11.0,30.0,15.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,1.0,2.0,70.0,64.0,910.04,5.0,0.0,0.0,0.0,0.0,262.5,0.5,45.0,53.957,0.0
63679,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,80.0,13.0,857.53,10.0,5.0,5.0,0.0,0.0,232.0,0.75,79.0,19.527,10.0
63680,4.0,10.0,12.0,5.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,857.53,16.0,10.0,10.0,0.0,0.0,55.0,0.25,79.0,4.629,20.0
63683,4.0,10.0,12.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,13.0,857.53,12.0,10.0,10.0,0.0,0.0,1230.0,1.0,79.0,103.529,20.0
63688,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,40.0,13.0,857.53,8.0,3.0,3.0,0.0,0.0,218.4,1.0,79.0,18.383,6.0
63694,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,19.0,857.53,15.0,10.0,10.0,0.0,0.0,150.0,2.0,79.0,12.626,20.0
63695,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,19.0,857.53,20.0,30.0,30.0,0.0,0.0,2047.5,4.0,79.0,172.339,60.0
63697,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,70.0,19.0,857.53,15.0,13.0,12.0,0.0,0.0,1050.0,1.0,79.0,88.379,25.0
63698,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,70.0,25.0,857.53,40.0,15.0,15.0,0.0,0.0,1089.2,1.5,79.0,91.678,30.0
63700,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,70.0,25.0,857.53,40.0,15.0,15.0,0.0,0.0,841.4,1.0,79.0,70.821,30.0
63702,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,60.0,32.0,857.53,5.0,5.0,5.0,0.0,0.0,66.6,0.16,79.0,5.606,10.0
63703,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,2.0,70.0,32.0,857.53,5.0,5.0,5.0,0.0,0.0,546.0,1.1,79.0,45.957,10.0
63705,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,70.0,44.0,857.53,10.0,5.0,5.0,0.0,0.0,163.1,13.684105585136512,79.0,13.729,10.0
63707,4.0,10.0,12.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,7.0,100.0,44.0,857.53,5.0,0.0,0.0,0.0,0.0,241.0,0.5,79.0,20.285,0.0
63712,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,50.0,44.0,857.53,10.0,2.5,2.5,0.0,0.0,317.5,2.0,79.0,26.724,5.0
63715,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,60.0,44.0,857.53,20.0,5.0,5.0,0.0,0.0,1200.0,2.0,79.0,101.004,10.0
63722,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,40.0,56.0,857.53,10.0,6.0,6.0,0.0,0.0,320.0,1.8,79.0,26.934,12.0
63723,4.0,10.0,12.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,56.0,857.53,15.0,6.0,6.0,0.0,0.0,600.0,1.35,79.0,50.502,12.0
63730,4.0,10.0,12.0,5.0,6.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,68.0,857.53,1.5,0.0,0.0,0.0,0.0,378.5,1.0,79.0,31.859,0.0
63734,4.0,10.0,12.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,68.0,857.53,20.0,12.5,12.5,0.0,0.0,623.0,2.0,79.0,52.438,25.0
63735,4.0,10.0,12.0,5.0,6.0,2.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,68.0,857.53,15.0,9.0,9.0,0.0,0.0,737.0,1.5,79.0,62.033,18.0
63740,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,70.0,80.0,857.53,5.0,0.0,0.0,0.0,0.0,61.6,1.0,79.0,5.185,0.0
63742,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,50.0,80.0,857.53,3.0,0.0,0.0,0.0,0.0,73.5,1.0,79.0,6.187,0.0
63743,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,80.0,80.0,857.53,3.0,0.0,0.0,0.0,0.0,98.4,0.5,79.0,8.282,0.0
63747,4.0,10.0,12.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,86.0,857.53,5.0,1.0,1.0,0.0,0.0,128.0,0.25,79.0,10.774,2.0
63748,4.0,10.0,12.0,5.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,86.0,857.53,15.0,5.0,5.0,0.0,0.0,727.0,1.5,79.0,61.192,10.0
63749,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,50.0,86.0,857.53,15.0,10.0,10.0,0.0,0.0,475.5,2.0,79.0,40.023,20.0
63752,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,70.0,86.0,857.53,23.0,4.25,4.25,0.0,0.0,1556.8,2.0,79.0,131.036,8.5
63756,4.0,10.0,12.0,5.0,6.0,2.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,92.0,857.53,100.0,30.0,30.0,0.0,0.0,3907.0,3.0,79.0,328.852,60.0
63764,4.0,10.0,12.0,5.0,6.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,50.0,92.0,857.53,20.0,25.0,25.0,0.0,0.0,438.5,1.0,79.0,36.909,50.0
63768,4.0,10.0,12.0,5.0,6.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,70.0,98.0,857.53,50.0,10.0,10.0,0.0,0.0,1733.2,2.0,79.0,145.883,20.0
