,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevension/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of chemical fertilizer used,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
85345,4.0,14.0,2.0,43.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,76.0,334.98,18.2,0.0,2372.42,607.34,0.0
85350,4.0,14.0,2.0,43.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,94.0,334.98,8.84,0.0,2583.7,661.4300000000001,0.0
85352,4.0,14.0,2.0,43.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,106.0,334.98,11.0,0.0,2840.37,727.14,0.0
85353,4.0,14.0,2.0,43.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,112.0,334.98,15.6,0.0,2773.73,710.0799999999999,0.0
85363,4.0,14.0,2.0,43.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,166.0,334.98,15.6,0.0,724.9899999999999,185.60000000000002,0.0
85413,4.0,14.0,3.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,45.0,307.65,8.0,0.0,1574.51,173.2,0.0
85425,4.0,14.0,3.0,6.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,150.0,307.65,15.0,0.0,1615.3500000000001,177.69,0.0
85437,4.0,14.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,12.0,355.37,25.0,0.0,1662.13,216.08,0.0
85439,4.0,14.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,12.0,355.37,3.0,0.0,628.5300000000001,81.71000000000001,0.0
85445,4.0,14.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,30.0,355.37,7.0,0.0,1737.16,225.83,0.0
85446,4.0,14.0,4.0,1.0,2.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,30.0,355.37,7.0,0.0,562.35,73.11,0.0
85448,4.0,14.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,45.0,355.37,15.0,0.0,1984.73,258.02,0.0
85451,4.0,14.0,4.0,1.0,2.0,1.0,1.0,3.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,50.0,355.37,28.0,0.0,2248.89,292.36,0.0
85455,4.0,14.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,80.0,355.37,13.0,0.0,2431.84,316.14,0.0
85459,4.0,14.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,105.0,355.37,7.0,0.0,1435.81,186.66,0.0
85461,4.0,14.0,4.0,1.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,110.0,355.37,7.0,0.0,967.62,125.79,0.0
85464,4.0,14.0,4.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,121.0,355.37,20.0,0.0,5111.69,664.52,0.0
85471,4.0,14.0,4.0,1.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,141.0,355.37,3.0,0.0,933.5699999999999,121.36,0.0
85478,4.0,14.0,4.0,12.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,43.0,280.0,3.5,0.0,227.4,29.56,0.0
85485,4.0,14.0,4.0,12.0,1.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,99.0,280.0,5.0,0.0,287.19,37.34,0.0
85504,4.0,14.0,5.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,74.0,246.82,50.0,0.0,966.9300000000001,29.01,0.0
85505,4.0,14.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,79.0,246.82,40.0,0.0,986.6800000000001,29.599999999999998,0.0
85514,4.0,14.0,5.0,7.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,22.0,199.61,12.2,0.0,390.72,80.10000000000001,0.0
85515,4.0,14.0,5.0,7.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,40.0,199.61,25.44,0.0,2577.23,528.3299999999999,0.0
85520,4.0,14.0,5.0,7.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,94.0,199.61,30.35,0.0,1552.29,318.21999999999997,0.0
85523,4.0,14.0,5.0,7.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,112.0,199.61,30.18,0.0,1219.59,250.02,0.0
85526,4.0,14.0,5.0,7.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,130.0,199.61,48.65,0.0,2363.9,484.6,0.0
85534,4.0,14.0,5.0,11.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,14.0,260.54,34.5,0.0,2475.52,165.86,0.0
85536,4.0,14.0,5.0,11.0,4.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,14.0,260.54,11.6,0.0,1536.68,102.96000000000001,0.0
85541,4.0,14.0,5.0,11.0,4.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,29.0,260.54,5.8,0.0,659.51,44.190000000000005,0.0
85545,4.0,14.0,5.0,11.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,34.0,260.54,29.0,0.0,2761.3399999999997,185.01000000000002,0.0
85550,4.0,14.0,5.0,11.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,60.0,260.54,42.75,0.0,3087.44,206.86,0.0
85552,4.0,14.0,5.0,11.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,65.0,260.54,23.2,0.0,1731.51,116.00999999999999,0.0
85555,4.0,14.0,5.0,11.0,4.0,1.0,1.0,1.0,7.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,96.0,260.54,24.7,0.0,1244.85,83.41,0.0
85559,4.0,14.0,5.0,11.0,4.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,136.0,260.54,49.3,0.0,5106.95,342.17,0.0
85562,4.0,14.0,5.0,11.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,141.0,260.54,5.8,0.0,410.18,27.48,0.0
85578,4.0,14.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,264.71,15.9,0.0,1173.74,105.64,0.0
85581,4.0,14.0,6.0,4.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,49.0,264.71,35.51,0.0,1450.6299999999999,130.56,0.0
85583,4.0,14.0,6.0,4.0,2.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,59.0,264.71,10.0,0.0,1485.61,133.71,0.0
85584,4.0,14.0,6.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,79.0,264.71,7.95,0.0,1587.77,142.9,0.0
85594,4.0,14.0,6.0,8.0,9.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,140.0,317.47,15.0,0.0,1893.04,232.83999999999997,0.0
85614,4.0,14.0,6.0,21.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,29.0,516.8,10.0,0.0,667.4499999999999,72.09,0.0
85615,4.0,14.0,6.0,21.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,29.0,516.8,5.0,0.0,256.18,27.67,0.0
85616,4.0,14.0,6.0,21.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,29.0,516.8,10.0,0.0,172.26999999999998,18.61,0.0
85617,4.0,14.0,6.0,21.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,29.0,516.8,4.0,0.0,252.82,27.310000000000002,0.0
85618,4.0,14.0,6.0,21.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,29.0,516.8,3.0,0.0,258.3,27.900000000000002,0.0
85620,4.0,14.0,6.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,51.0,516.8,4.0,0.0,160.37,17.32,0.0
85621,4.0,14.0,6.0,21.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,125.0,516.8,10.0,0.0,1313.65,141.87,0.0
85623,4.0,14.0,6.0,21.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,132.0,516.8,2.0,0.0,230.85999999999999,24.93,0.0
85705,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,3.0,562.38,30.0,0.0,2245.0,363.69,0.0
85706,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,15.0,562.38,50.0,0.0,3860.85,625.46,0.0
85707,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,33.0,562.38,50.0,38.823,4124.6,668.1899999999999,38.823
85708,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,39.0,562.38,42.55816841186024,0.0,2895.31,469.04,0.0
85709,4.0,14.0,8.0,6.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,87.0,562.38,10.0,0.0,3798.5600000000004,615.37,0.0
85710,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,93.0,562.38,100.0,38.823,4508.18,730.33,38.823
85711,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,105.0,562.38,75.0,0.0,2635.8599999999997,427.01000000000005,0.0
85713,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,111.0,562.38,50.0,0.0,2723.33,441.18000000000006,0.0
85714,4.0,14.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,111.0,562.38,30.0,0.0,1416.48,229.47000000000003,0.0
85715,4.0,14.0,8.0,6.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,123.0,562.38,10.0,0.0,509.36,82.52000000000001,0.0
85716,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,1.0,129.0,562.38,125.0,0.0,4962.67,803.95,0.0
85717,4.0,14.0,8.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,129.0,562.38,100.0,0.0,4502.650000000001,729.43,0.0
85718,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,147.0,562.38,70.0,15.529,3437.0099999999998,556.8,15.529
85719,4.0,14.0,8.0,6.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,159.0,562.38,50.0,0.0,3144.9,509.46999999999997,0.0
85720,4.0,14.0,8.0,6.0,2.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,165.0,562.38,50.0,0.0,2810.2700000000004,455.26,0.0
85721,4.0,14.0,8.0,6.0,2.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,165.0,562.38,25.0,0.0,1742.59,282.3,0.0
85722,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,18.0,318.35,120.0,0.0,4290.38,956.7600000000001,0.0
85724,4.0,14.0,9.0,5.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,26.0,318.35,80.0,0.0,3042.82,678.55,0.0
85725,4.0,14.0,9.0,5.0,1.0,1.0,1.0,2.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,26.0,318.35,35.0,0.0,1812.57,404.2,0.0
85726,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,42.0,318.35,125.0,0.0,4586.02,1022.6800000000001,0.0
85728,4.0,14.0,9.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,42.0,318.35,120.0,0.0,4311.45,961.4499999999999,0.0
85730,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,66.0,318.35,10.0,0.0,815.65,181.89,0.0
85732,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,74.0,318.35,50.0,0.0,1287.74,287.17,0.0
85736,4.0,14.0,9.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,90.0,318.35,120.0,0.0,4372.7300000000005,975.1200000000001,0.0
85738,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,122.0,318.35,20.0,0.0,770.6300000000001,171.85,0.0
85740,4.0,14.0,9.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,122.0,318.35,30.0,0.0,821.26,183.14,0.0
85745,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,170.0,318.35,50.0,0.0,1427.07,318.24,0.0
85746,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,186.0,318.35,30.0,0.0,1975.22,440.47,0.0
85750,4.0,14.0,9.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,210.0,318.35,40.0,0.0,1371.5,305.85,0.0
85752,4.0,14.0,9.0,5.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,218.0,318.35,40.0,0.0,1461.26,325.86,0.0
85754,4.0,14.0,9.0,5.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,234.0,318.35,60.0,0.0,2775.2599999999998,618.88,0.0
85761,4.0,14.0,9.0,12.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,41.0,374.4,7.92,0.0,981.69,76.57000000000001,0.0
85769,4.0,14.0,9.0,12.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,121.0,374.4,43.2,0.0,5603.37,437.05999999999995,0.0
85770,4.0,14.0,9.0,12.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,145.0,374.4,10.8,0.0,1701.67,132.73,0.0
85778,4.0,14.0,9.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,217.0,374.4,28.8,0.0,3272.4500000000003,255.25000000000003,0.0
85781,4.0,14.0,9.0,19.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,31.0,406.47,9.8,0.0,766.6199999999999,130.32999999999998,0.0
85784,4.0,14.0,9.0,19.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,80.0,406.47,43.2,0.0,842.36,143.2,0.0
85788,4.0,14.0,9.0,19.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,116.0,406.47,2.88,0.0,58.21,9.9,0.0
85789,4.0,14.0,9.0,19.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,140.0,406.47,14.4,0.0,859.1,146.04999999999998,0.0
85790,4.0,14.0,9.0,19.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,140.0,406.47,15.8,0.0,812.09,138.06,0.0
85815,4.0,14.0,10.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,70.0,294.99,22.56,0.0,2789.39,211.98999999999998,0.0
85816,4.0,14.0,10.0,6.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,74.0,294.99,4.32,0.0,404.16,30.72,0.0
85819,4.0,14.0,10.0,6.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,86.0,294.99,1.26,0.0,124.79,9.48,0.0
85825,4.0,14.0,10.0,6.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,106.0,294.99,8.49,0.0,487.83,37.08,0.0
85975,4.0,17.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,4.0,404.75,30.0,0.0,636.77,111.44000000000001,0.0
85995,4.0,17.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,109.0,404.75,7.0,0.0,1951.7399999999998,341.56,0.0
86016,4.0,17.0,2.0,13.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,18.0,509.35,5.0,0.0,648.7700000000001,66.82000000000001,0.0
86023,4.0,17.0,2.0,13.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,25.0,509.35,4.0,0.0,237.05,24.42,0.0
86040,4.0,17.0,2.0,13.0,3.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,67.0,509.35,2.0,0.0,162.02,16.689999999999998,0.0
86041,4.0,17.0,2.0,13.0,3.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,67.0,509.35,5.0,0.0,766.3000000000001,78.93,0.0
86059,4.0,17.0,2.0,13.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,123.0,509.35,5.0,0.0,287.13,29.57,0.0
86064,4.0,17.0,2.0,13.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,130.0,509.35,5.0,0.0,409.7,42.199999999999996,0.0
86082,4.0,17.0,2.0,13.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,172.0,509.35,2.0,0.0,232.01,23.9,0.0
