,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,SERRO,MERRO,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Use Type,Household Id,FWEIGHT,Weight of Non-improved Seed,Closure Error,Enumerator Area (sq. m.),Computer Area (sq. m.),Area in Hectar,Area in Square meter,Sampling Weight,Production Of Condition in Kg,Production
113927,7.0,20.0,2.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,40.0,338.06,14.0,1.42,294.12,294.12,0.029412,294.12,338.06,611.77,61.177
113928,7.0,20.0,2.0,10.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,47.0,338.06,17.0,2.69,1251.4,1251.48,0.12514,1251.4,338.06,2602.91,260.291
113929,7.0,20.0,2.0,10.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,82.0,338.06,4.0,2.18,403.12,403.12,0.040312,403.12,338.06,838.49,83.849
113930,7.0,20.0,2.0,10.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,103.0,338.06,8.5,3.72,405.98,393.88,0.040598,405.98,338.06,844.4399999999999,84.444
113931,7.0,20.0,2.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,103.0,338.06,18.0,1.17,914.96,914.96,0.091496,914.96,338.06,1903.12,190.312
113933,7.0,20.0,2.0,10.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,110.0,338.06,24.1,1.48,1113.2,1113.2,0.11132,1113.2,338.06,2315.46,231.546
113934,7.0,20.0,2.0,10.0,2.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,131.0,338.06,6.0,4.18,172.72,172.72,0.017272,172.72,338.06,359.26,35.926
113935,7.0,20.0,2.0,10.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,131.0,338.06,28.0,0.91,1975.91,1975.91,0.197591,1975.91,338.06,4109.89,410.989
113938,7.0,20.0,2.0,10.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,152.0,338.06,40.0,1.92,2651.63,2651.63,0.265163,2651.63,338.06,5515.39,551.539
113939,7.0,20.0,2.0,10.0,2.0,2.0,1.0,1.0,25.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,167.0,338.06,6.0,1.46,148.8,148.8,0.01488,148.8,338.06,309.5,30.95
113947,7.0,20.0,2.0,16.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,325.89,25.02,2.44,1690.3,1680.07,0.16903,1690.3,325.89,3160.86,316.086
113957,7.0,20.0,2.0,16.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,51.0,325.89,4.05,1.88,187.26,187.26,0.018726,187.26,325.89,350.18,35.018
113968,7.0,20.0,2.0,16.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,75.0,325.89,5.04,3.48,286.61,286.61,0.028661,286.61,325.89,535.96,53.596
113969,7.0,20.0,2.0,16.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,87.0,325.89,4.03,0.94,252.07,252.07,0.025207,252.07,325.89,471.37,47.137
113979,7.0,20.0,2.0,16.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,111.0,325.89,5.04,1.6,308.05,306.01,0.030805,308.05,325.89,576.0500000000001,57.605
113992,7.0,20.0,2.0,16.0,4.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,325.89,15.02,0.96,702.14,702.14,0.070214,702.14,325.89,1313.0,131.3
114003,7.0,20.0,2.0,16.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,165.0,325.89,17.03,1.31,651.1,638.34,0.06511,651.1,325.89,1217.56,121.756
114031,7.0,20.0,2.0,22.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,38.0,313.05,13.75,0.3,285.1,285.1,0.02851,285.1,313.05,396.28999999999996,39.629
114052,7.0,20.0,2.0,22.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,104.0,313.05,19.25,2.7,977.99,977.99,0.097799,977.99,313.05,1359.4099999999999,135.941
114057,7.0,20.0,2.0,22.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,122.0,313.05,8.2,1.7,636.86,636.86,0.063686,636.86,313.05,885.2399999999999,88.524
114067,7.0,20.0,2.0,22.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,140.0,313.05,3.85,3.34,277.53,277.53,0.027753,277.53,313.05,385.77,38.577
114072,7.0,20.0,2.0,22.0,1.0,1.0,1.0,11.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,146.0,313.05,4.4,3.1,107.52,107.52,0.010752,107.52,313.05,149.45,14.945
114088,7.0,20.0,2.0,27.0,4.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,4.0,278.32,5.6,1.4,160.44,160.44,0.016044,160.44,278.32,136.37,13.637
114091,7.0,20.0,2.0,27.0,4.0,1.0,1.0,1.0,20.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,100.0,1.0,4.0,278.32,7.28,1.48,254.66,254.66,0.025466,254.66,278.32,216.46,21.646
114096,7.0,20.0,2.0,27.0,4.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,4.0,278.32,17.12,2.66,879.34,879.34,0.087934,879.34,278.32,747.44,74.744
114104,7.0,20.0,2.0,27.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,278.32,11.2,1.46,477.11,490.32,0.047711,477.11,278.32,405.53999999999996,40.554
114108,7.0,20.0,2.0,27.0,4.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,278.32,6.16,0.94,312.81,312.81,0.031281,312.81,278.32,265.89,26.589
114118,7.0,20.0,2.0,27.0,4.0,1.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,278.32,6.36,1.72,460.49,460.49,0.046049,460.49,278.32,391.42,39.142
114126,7.0,20.0,2.0,27.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,44.0,278.32,8.6,1.28,666.93,666.93,0.066693,666.93,278.32,566.89,56.689
114132,7.0,20.0,2.0,27.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,278.32,8.4,1.31,431.21,431.21,0.043121,431.21,278.32,366.53,36.653
114134,7.0,20.0,2.0,27.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,278.32,4.48,1.81,222.46,222.46,0.022246,222.46,278.32,189.09,18.909
114149,7.0,20.0,2.0,27.0,4.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,278.32,2.12,1.82,129.11,129.11,0.012911,129.11,278.32,109.74,10.974
114174,7.0,20.0,2.0,27.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,109.0,278.32,9.52,0.46,400.94,400.94,0.040094,400.94,278.32,340.8,34.08
114186,7.0,20.0,2.0,27.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,124.0,278.32,2.12,0.79,101.63,101.63,0.010163,101.63,278.32,86.39,8.639
114199,7.0,20.0,2.0,27.0,4.0,1.0,1.0,7.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,124.0,278.32,1.12,2.32,214.18,214.18,0.021418,214.18,278.32,182.05,18.205
114230,7.0,20.0,2.0,30.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,28.0,279.57,2.7,0.44,829.72,829.72,0.082972,829.72,279.57,705.26,70.526
114238,7.0,20.0,2.0,30.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,48.0,279.57,2.7,0.64,386.74,386.74,0.038674,386.74,279.57,328.73,32.873
114241,7.0,20.0,2.0,30.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,48.0,279.57,8.1,0.83,1290.96,1290.96,0.129096,1290.96,279.57,1097.32,109.732
114245,7.0,20.0,2.0,30.0,2.0,1.0,1.0,4.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,48.0,279.57,4.32,1.23,677.71,677.71,0.067771,677.71,279.57,576.0500000000001,57.605
114257,7.0,20.0,2.0,30.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,88.0,279.57,5.4,0.47,303.71,303.3,0.030371,303.71,279.57,258.15000000000003,25.815
114267,7.0,20.0,2.0,30.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,103.0,279.57,13.5,0.5,967.85,967.85,0.096785,967.85,279.57,822.67,82.267
114281,7.0,20.0,2.0,30.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,133.0,279.57,2.7,0.48,416.67,429.01,0.041667,416.67,279.57,354.17,35.417
114298,7.0,20.0,3.0,5.0,2.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,16.0,276.59,9.0,3.39,414.64,415.25,0.041464,414.64,276.59,310.98,31.098
114303,7.0,20.0,3.0,5.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,276.59,11.25,2.78,352.73,352.73,0.035273,352.73,276.59,264.55,26.455
114324,7.0,20.0,3.0,5.0,2.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,112.0,276.59,15.35,0.49,772.38,772.38,0.077238,772.38,276.59,579.2900000000001,57.929
114335,7.0,20.0,3.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,142.0,276.59,20.0,0.67,895.05,895.05,0.089505,895.05,276.59,671.2900000000001,67.129
114336,7.0,20.0,3.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,148.0,276.59,22.5,0.7,1057.91,1057.91,0.105791,1057.91,276.59,793.4300000000001,79.343
114338,7.0,20.0,3.0,5.0,2.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,160.0,276.59,6.75,0.65,308.28,308.28,0.030828,308.28,276.59,231.21,23.121
114355,7.0,20.0,3.0,10.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,44.0,296.75,27.0,2.85,1910.86,1910.86,0.191086,1910.86,296.75,3687.9600000000005,368.796
114378,7.0,20.0,3.0,10.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,121.0,296.75,27.0,0.65,852.54,852.54,0.085254,852.54,296.75,1645.4,164.54
114402,7.0,20.0,3.0,10.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,100.0,1.0,191.0,296.75,12.7,0.94,1042.25,1042.25,0.104225,1042.25,296.75,2011.5400000000002,201.154
114410,7.0,20.0,3.0,10.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,100.0,1.0,205.0,296.75,23.15,1.17,1636.66,1636.66,0.163666,1636.66,296.75,3158.75,315.875
114415,7.0,20.0,3.0,19.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,5.0,1.0,16.0,294.41,2.0,1.12,114.62,114.28,0.011462,114.62,294.41,53.87,5.387
114471,7.0,20.0,3.0,19.0,3.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,173.0,294.41,40.0,1.15,1805.14,1805.14,0.180514,1805.14,294.41,848.42,84.842
114475,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,4.0,278.41,4.0,1.71,252.13,252.13,0.025213,252.13,278.41,413.49,41.349
114476,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,278.41,9.6,3.98,601.52,601.52,0.060152,601.52,278.41,986.49,98.649
114478,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,14.0,278.41,15.5,1.26,1530.35,1530.35,0.153035,1530.35,278.41,2509.77,250.977
114479,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,19.0,278.41,24.75,2.09,1576.83,1577.24,0.157683,1576.83,278.41,2586.0,258.6
114480,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,278.41,4.0,0.94,259.62,259.62,0.025962,259.62,278.41,425.78,42.578
114481,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,29.0,278.41,6.0,2.93,323.78,323.78,0.032378,323.78,278.41,531.0,53.1
114482,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,278.41,3.5,2.1,433.77,433.77,0.043377,433.77,278.41,711.38,71.138
114483,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,34.0,278.41,20.0,0.5,1395.55,1380.67,0.139555,1395.55,278.41,2288.7,228.87
114484,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,44.0,278.41,4.5,2.51,219.61,1514.0311364418371,0.021961,219.61,278.41,360.15999999999997,36.016
114485,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,44.0,278.41,35.5,0.08,1845.07,1845.07,0.184507,1845.07,278.41,3025.91,302.591
114486,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,278.41,1.9,1.4,96.16,96.16,0.009616,96.16,278.41,157.7,15.77
114487,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,278.41,10.5,1.01,800.11,800.11,0.080011,800.11,278.41,1312.18,131.218
114489,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,18.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,49.0,278.41,2.15,3.04,134.26,134.26,0.013426,134.26,278.41,220.19000000000003,22.019
114491,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,278.41,3.25,1.03,221.16,221.16,0.022116,221.16,278.41,362.7,36.27
114492,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,278.41,26.0,1.21,1614.99,1614.99,0.161499,1614.99,278.41,2648.58,264.858
114493,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,64.0,278.41,3.0,1.69,176.97,176.97,0.017697,176.97,278.41,290.22999999999996,29.023
114494,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,64.0,278.41,2.96,3.43,229.59,229.59,0.022959,229.59,278.41,376.53,37.653
114495,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,64.0,278.41,30.0,1.73,1842.6,1842.6,0.18426,1842.6,278.41,3021.8599999999997,302.186
114496,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,278.41,2.0,1.69,113.35,113.35,0.011335,113.35,278.41,185.89,18.589
114497,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,278.41,2.5,0.66,155.92,155.92,0.015592,155.92,278.41,255.71,25.571
114499,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,278.41,2.5,2.04,168.36,168.36,0.016836,168.36,278.41,276.11,27.611
114500,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,14.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,74.0,278.41,8.0,2.29,539.54,539.54,0.053954,539.54,278.41,884.8499999999999,88.485
114501,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,79.0,278.41,1.6,3.08,93.5,93.5,0.00935,93.5,278.41,153.34,15.334
114502,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,79.0,278.41,18.0,2.64,1169.0,1169.0,0.1169,1169.0,278.41,1917.16,191.716
114503,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,89.0,278.41,7.0,1.22,477.84,477.84,0.047784,477.84,278.41,783.66,78.366
114505,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,89.0,278.41,8.96,1.22,624.59,624.59,0.062459,624.59,278.41,1024.33,102.433
114506,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,278.41,2.0,1.73,95.58,95.58,0.009558,95.58,278.41,156.75,15.675
114507,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,278.41,9.5,1.78,646.36,646.36,0.064636,646.36,278.41,1060.03,106.003
114508,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,278.41,2.5,2.21,156.06,156.06,0.015606,156.06,278.41,255.94,25.594
114509,7.0,20.0,4.0,3.0,3.0,2.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,94.0,278.41,6.0,0.83,357.19,357.19,0.035719,357.19,278.41,585.79,58.579
114510,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,104.0,278.41,3.0,1.23,198.69,198.69,0.019869,198.69,278.41,325.85,32.585
114511,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,104.0,278.41,12.0,0.69,77.58,771.58,0.077158,771.58,278.41,1265.39,126.539
114512,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,16.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,104.0,278.41,3.0,1.43,237.67,237.67,0.023767,237.67,278.41,389.78000000000003,38.978
114514,7.0,20.0,4.0,3.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,109.0,278.41,5.6,0.38,477.27,477.27,0.047727,477.27,278.41,782.72,78.272
114515,7.0,20.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,109.0,278.41,9.0,1.56,592.71,592.71,0.059271,592.71,278.41,972.04,97.204
