,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of UREA fertilizer used, if both DAP and UREA are used","Quantity of DAP fertilizer used, if both DAP and UREA are used",Quantity of OTHER fertilizer used,Quantity of UREA IF both UREA and NPS are used,Quantity of NPS IF both UREA and NPS are used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
96934,50.0,7.0,10.0,12.0,29.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,18.0,1.0,0.0,169.0,568.83,0.08,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.51,4634.0,0.004634,46.34,46.34,46.34,0.5,2518.0,0.02518,2.518,2.0
96935,50.0,7.0,10.0,12.0,29.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,185.0,568.83,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28,33261.0,0.033261,332.61,332.61,332.61,0.25,18071.0,0.18071,18.071,0.0
96950,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,4.0,577.51,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52,185610.0,0.18561,1856.1,1856.1,1856.1,7.0,463097.0,4.63097,463.097,0.0
96951,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,11.0,1.0,0.0,4.0,577.51,4.5,0.0,0.0,0.0,0.0,0.0,2.5,2.0,1.37,19891.0,0.019891,198.91,198.91,198.91,13.0,49628.0,0.49628,49.628,4.5
96953,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,11.0,1.0,0.0,18.0,577.51,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.98,32952.0,0.032952,329.52,329.52,329.52,14.0,82215.0,0.82215,82.215,2.5
96954,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,11.0,1.0,0.0,18.0,577.51,2.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.29,17790.0,0.01779,177.9,177.9,177.9,17.0,44386.0,0.44386,44.386,2.0
96955,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,11.0,1.0,0.0,18.0,577.51,4.3,0.0,0.0,0.0,0.0,0.0,2.0,2.5,0.89,21091.0,0.021091,210.91,210.91,210.91,27.0,52622.0,0.52622,52.622,4.5
96956,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,25.0,577.51,12.3,0.0,0.0,0.0,0.0,0.0,11.5,12.0,4.02,193283.0,0.193283,1932.83,1932.83,1932.83,5.5,482242.0,4.82242,482.242,23.5
96957,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,25.0,577.51,20.5,0.0,0.0,0.0,0.0,0.0,12.0,12.5,0.96,383149.0,0.383149,3831.49,3831.49,3831.49,10.5,955957.0,9.55957,955.957,24.5
96958,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,11.0,1.0,0.0,25.0,577.51,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,21776.0,0.021776,217.76,217.76,217.76,20.0,54331.0,0.54331,54.331,0.0
96960,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,25.0,577.51,3.5,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.85,26829.0,0.026829,268.29,268.29,268.29,6.0,66938.0,0.66938,66.938,3.0
96961,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,39.0,577.51,3.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.49,31573.0,0.031573,315.73,315.73,315.73,12.0,78775.0,0.78775,78.775,2.0
96962,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,39.0,577.51,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13,33535.0,0.033535,335.35,335.35,335.35,2.0,83670.0,0.8367,83.67,0.0
96964,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,46.0,577.51,5.5,0.0,0.0,0.0,0.0,0.0,1.5,2.0,1.01,47319.0,0.047319,473.19,473.19,473.19,1.5,118061.0,1.18061,118.061,3.5
96965,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,46.0,577.51,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.32,12383.0,0.012383,123.83,123.83,123.83,7.0,30896.0,0.30896,30.896,0.0
96966,50.0,7.0,10.0,13.0,3.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,60.0,577.51,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,11201.0,0.011201,112.01,112.01,112.01,5.0,27946.0,0.27946,27.946,0.0
96967,50.0,7.0,10.0,13.0,3.0,1.0,2.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,60.0,577.51,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99,14534.0,0.014534,145.34,145.34,145.34,7.0,36263.0,0.36263,36.263,0.0
96968,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,67.0,577.51,10.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.04,86884.0,0.086884,868.84,868.84,868.84,7.0,216776.0,2.16776,216.776,10.0
96969,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,13.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,67.0,577.51,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.87,22636.0,0.022636,226.36,226.36,226.36,7.0,56477.0,0.56477,56.477,2.0
96970,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,67.0,577.51,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.34,25810.0,0.02581,258.1,258.1,258.1,7.0,64396.0,0.64396,64.396,2.0
96971,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,81.0,577.51,10.5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.7,129476.0,0.129476,1294.76,1294.76,1294.76,5.0,323043.0,3.23043,323.043,10.0
96973,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,88.0,577.51,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.38,10440.0,0.01044,104.4,104.19,104.4,5.0,26048.0,0.26048,26.048,1.0
96974,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,88.0,577.51,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,35173.0,0.035173,351.73,351.73,351.73,10.0,87757.0,0.87757,87.757,0.0
96975,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,88.0,577.51,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,41845.0,0.041845,418.45,418.45,418.45,8.0,104403.0,1.04403,104.403,0.0
96976,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,88.0,577.51,4.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.12,44200.0,0.0442,442.0,442.0,442.0,3.0,110279.0,1.10279,110.279,3.0
96977,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,88.0,577.51,8.5,0.0,0.0,0.0,0.0,0.0,3.5,4.0,0.15,112212.0,0.112212,1122.12,1122.12,1122.12,7.0,279969.0,2.79969,279.969,7.5
96978,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,102.0,577.51,4.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.76,49514.0,0.049514,495.14,495.14,495.14,8.0,123538.0,1.23538,123.538,4.0
96979,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,102.0,577.51,10.5,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.23,169928.0,0.169928,1699.28,1699.28,1699.28,8.0,423971.0,4.23971,423.971,8.0
96980,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,102.0,577.51,2.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.19,13271.0,0.013271,132.71,132.71,132.71,4.0,33111.0,0.33111,33.111,2.0
96982,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,109.0,577.51,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.91,84648.0,0.084648,846.48,846.47,846.48,2.0,211197.0,2.11197,211.197,0.0
96983,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,123.0,577.51,2.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.46,37994.0,0.037994,379.94,379.94,379.94,12.0,94795.0,0.94795,94.795,2.0
96984,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,123.0,577.51,18.06,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.15,362810.0,0.36281,3628.1,3628.1,3628.1,12.0,905211.0,9.05211,905.211,42.0
96985,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,130.0,577.51,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04,11933.0,0.011933,119.33,119.33,119.33,1.0,29773.0,0.29773,29.773,0.0
96986,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,130.0,577.51,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,22638.0,0.022638,226.38,226.38,226.38,5.0,56482.0,0.56482,56.482,0.0
96987,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,144.0,577.51,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,23336.0,0.023336,233.36,233.36,233.36,5.0,58224.0,0.58224,58.224,0.0
96988,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,144.0,577.51,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,108898.0,0.108898,1088.98,1088.98,1088.98,6.0,271701.0,2.71701,271.701,0.0
96989,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,144.0,577.51,8.5,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.6,75963.0,0.075963,759.63,759.63,759.63,5.0,189528.0,1.89528,189.528,8.0
96990,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,2.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,144.0,577.51,4.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,35504.0,0.035504,355.04,355.04,355.04,18.0,88583.0,0.88583,88.583,0.0
96991,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,151.0,577.51,9.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,78286.0,0.078286,782.86,782.86,782.86,6.0,195324.0,1.95324,195.324,0.0
96993,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,165.0,577.51,5.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.74,40458.0,0.040458,404.58,404.58,404.58,15.0,100942.0,1.00942,100.942,4.0
96994,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,172.0,577.51,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,56829.0,0.056829,568.29,568.29,568.29,4.0,141788.0,1.41788,141.788,0.0
96995,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,186.0,577.51,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,23913.0,0.023913,239.13,239.13,239.13,5.0,59663.0,0.59663,59.663,0.0
96996,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,186.0,577.51,6.0,0.0,0.0,0.0,0.0,0.0,2.0,2.5,3.55,82529.0,0.082529,825.29,825.29,825.29,10.5,205910.0,2.0591,205.91,4.5
96997,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,193.0,577.51,14.5,0.0,0.0,0.0,0.0,0.0,6.0,7.5,1.22,275864.0,0.275864,2758.64,2758.64,2758.64,4.0,688281.0,6.88281,688.281,13.5
96998,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,19.0,1.0,0.0,207.0,577.51,8.5,0.0,0.0,0.0,0.0,0.0,4.0,4.5,3.38,96609.0,0.096609,966.09,966.09,966.09,4.0,241039.0,2.41039,241.039,8.5
96999,50.0,7.0,10.0,13.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,28.0,1.0,0.0,207.0,577.51,4.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.49,36282.0,0.036282,362.82,362.82,362.82,7.0,90523.0,0.90523,90.523,3.0
97001,50.0,7.0,10.0,13.0,10.0,5.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,11.0,1.0,0.0,4.0,565.18,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,9864.0,0.009864,98.64,98.64,98.64,8.0,8956.0,0.08956,8.956,0.0
97002,50.0,7.0,10.0,13.0,10.0,5.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,4.0,565.18,21.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2.55,324415.0,0.324415,3244.15,3244.15,3244.15,2.0,294544.0,2.94544,294.544,40.0
97003,50.0,7.0,10.0,13.0,10.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,100.0,4.0,1.0,0.0,16.0,565.18,17.06,0.0,0.0,0.0,0.0,0.0,3.75,3.75,0.37,307765.0,0.307765,3077.65,3074.99,3077.65,2.0,279427.0,2.79427,279.427,7.5
97004,50.0,7.0,10.0,13.0,10.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,16.0,565.18,3.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.31,96901.0,0.096901,969.01,969.01,969.01,1.0,87978.0,0.87978,87.978,3.0
97005,50.0,7.0,10.0,13.0,10.0,5.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,16.0,565.18,11.0,0.0,0.0,0.0,0.0,0.0,5.31,7.0,4.48,93081.0,0.093081,930.81,930.81,930.81,1.0,84510.0,0.8451,84.51,12.309999999999999
97006,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,22.0,565.18,21.71,0.0,0.0,0.0,0.0,0.0,16.0,19.34,0.31,516316.0,0.516316,5163.16,5163.16,5163.16,5.5,468775.0,4.68775,468.775,35.34
97007,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,34.0,565.18,7.48,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.81,44517.0,0.044517,445.17,445.17,445.17,50.0,40418.0,0.40418,40.418,16.0
97008,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,40.0,565.18,21.28,0.0,0.0,0.0,0.0,0.0,12.09,15.16,1.4,297113.0,0.297113,2971.13,2971.13,2971.13,3.0,269756.0,2.69756,269.756,27.25
97010,50.0,7.0,10.0,13.0,10.0,5.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,52.0,565.18,17.36,0.0,0.0,0.0,0.0,0.0,8.45,10.0,1.06,37257.0,0.037257,372.57,372.57,372.57,50.0,33826.0,0.33826,33.826,18.45
97011,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,58.0,565.18,17.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,163749.0,0.163749,1637.49,1637.49,1637.49,1.5,148671.0,1.48671,148.671,0.0
97012,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,88.0,565.18,17.38,0.0,0.0,0.0,0.0,0.0,11.02,12.29,0.88,143200.0,0.1432,1432.0,1432.0,1432.0,1.5,130015.0,1.30015,130.015,23.31
97014,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,18.0,1.0,0.0,94.0,565.18,1.21,0.0,0.0,0.0,0.0,0.0,0.9,1.0,2.66,10817.0,0.010817,108.17,108.17,108.17,1.1,9821.0,0.09821,9.821,1.9
97015,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,94.0,565.18,16.56,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.34,239832.0,0.239832,2398.32,2398.32,2398.32,2.4,217749.0,2.17749,217.749,14.0
97016,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,94.0,565.18,3.9,0.0,0.0,0.0,0.0,0.0,1.15,2.0,0.33,78050.0,0.07805,780.5,780.5,780.5,1.0,70864.0,0.70864,70.864,3.15
97017,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,106.0,565.18,20.09,0.0,0.0,0.0,0.0,0.0,11.46,14.0,1.94,220962.0,0.220962,2209.62,2209.62,2209.62,2.5,200617.0,2.00617,200.617,25.46
97018,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,4.0,1.0,0.0,112.0,565.18,6.52,0.0,0.0,0.0,0.0,0.0,5.04,6.0,1.79,52085.0,0.052085,520.85,520.85,520.85,1.0,47289.0,0.47289,47.289,11.04
97019,50.0,7.0,10.0,13.0,10.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,18.0,1.0,0.0,124.0,565.18,3.26,0.0,0.0,0.0,0.0,0.0,2.0,1.78,2.38,25931.0,0.025931,259.31,259.31,259.31,21.5,23543.0,0.23543,23.543,3.7800000000000002
