,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
83032,4.0,11.0,5.0,4.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,122.0,295.25,6.36,1.0,775.88,775.88,775.88,993.13
83037,4.0,11.0,5.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,146.0,295.25,27.0,2.92,1202.43,1207.18,1202.43,1539.11
83040,4.0,11.0,5.0,4.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,176.0,295.25,16.2,2.87,586.22,586.22,586.22,750.36
83046,4.0,11.0,5.0,13.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,19.0,340.73,27.0,0.96,1758.3,1758.3,1758.3,3182.52
83051,4.0,11.0,5.0,13.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,340.73,16.02,0.95,1368.81,1368.81,1368.81,2477.55
83056,4.0,11.0,5.0,13.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,59.0,340.73,5.04,0.68,258.86,258.86,258.86,468.53999999999996
83060,4.0,11.0,5.0,13.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,50.0,1.0,81.0,340.73,10.08,0.67,742.87,742.87,742.87,1344.59
83065,4.0,11.0,5.0,13.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100.0,1.0,91.0,340.73,10.08,0.06,669.26,669.26,669.26,1211.36
83068,4.0,11.0,5.0,13.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,96.0,340.73,6.0,0.78,319.17,319.17,319.17,577.7
83075,4.0,11.0,5.0,13.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,128.0,340.73,43.02,0.45,3330.23,3330.23,3330.23,6027.72
83080,4.0,11.0,5.0,20.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,4.0,328.98,69.0,1.02,2377.57,1399.5118858181268,2377.57,4493.610000000001
83082,4.0,11.0,5.0,20.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,15.0,328.98,37.1,0.68,1298.85,1308.05,1298.85,2454.83
83089,4.0,11.0,5.0,20.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,20.0,328.98,44.85,0.46,1031.58,1031.58,1031.58,1949.69
83092,4.0,11.0,5.0,20.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,20.0,328.98,31.05,0.91,1925.59,1925.29,1925.5900000000001,3639.3700000000003
83094,4.0,11.0,5.0,20.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,20.0,328.98,30.65,0.7,1329.11,1329.11,1329.1100000000001,2512.02
83097,4.0,11.0,5.0,20.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,35.0,328.98,48.3,0.04,2198.14,2198.14,2198.14,4154.4800000000005
83101,4.0,11.0,5.0,20.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,50.0,328.98,96.6,0.94,3055.3,3040.7,3055.3,5774.5199999999995
83105,4.0,11.0,5.0,20.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,60.0,328.98,11.04,0.28,599.09,599.09,599.0899999999999,1132.2800000000002
83107,4.0,11.0,5.0,20.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,60.0,328.98,48.3,1.7221418379631694,1408.2201933598978,1399.5118858181268,2176.16,4112.94
83108,4.0,11.0,5.0,20.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,328.98,40.2,0.4,1127.98,1127.98,1127.98,2131.88
83109,4.0,11.0,5.0,20.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,65.0,328.98,81.6,0.84,3968.44,3968.44,3968.4399999999996,7500.35
83112,4.0,11.0,5.0,20.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,75.0,328.98,23.85,0.51,1701.46,1701.46,1701.4599999999998,3215.76
83114,4.0,11.0,5.0,20.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,80.0,328.98,34.5,0.22,939.96,939.96,939.9599999999999,1776.52
83115,4.0,11.0,5.0,20.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,80.0,328.98,10.35,1.51,171.92,171.92,171.92,324.93
83116,4.0,11.0,5.0,20.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,80.0,328.98,18.5,0.93,3182.02,3182.02,3182.02,6014.02
83121,4.0,11.0,5.0,20.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,95.0,328.98,62.1,0.89,1398.25,1398.25,1398.25,2642.69
83126,4.0,11.0,5.0,20.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,120.0,328.98,34.5,0.29,2498.61,2498.61,2498.61,4722.37
83128,4.0,11.0,5.0,20.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,120.0,328.98,110.2,1.02,4427.12,4427.12,4427.12,8367.26
83130,4.0,11.0,5.0,20.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,125.0,328.98,10.6,0.37,676.93,676.93,676.9300000000001,1279.4
83138,4.0,11.0,5.0,20.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,3.0,100.0,1.0,140.0,328.98,79.5,1.25,2712.71,2712.71,2712.71,5127.02
83142,4.0,11.0,5.0,20.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,150.0,328.98,84.5,1.33,2072.17,2072.17,2072.17,3916.4
83143,4.0,11.0,5.0,20.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,150.0,328.98,32.5,0.25,1527.4,1527.4,1527.3999999999999,2886.79
83146,4.0,11.0,5.0,20.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,150.0,328.98,69.0,0.06,3742.04,3742.04,3742.04,7072.459999999999
83149,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,100.0,1.0,2.0,321.02,51.0,0.74,1226.37,1226.37,1226.37,3495.15
83153,4.0,11.0,6.0,4.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,14.0,321.02,80.0,0.34,1984.03,1927.52,1984.03,5654.49
83156,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,32.0,321.02,100.0,0.24,2570.33,2570.33,2570.33,7325.4400000000005
83159,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,12.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,38.0,321.02,120.0,0.45,4668.26,4668.26,4668.26,13304.54
83162,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,50.0,321.02,95.0,2.42,2473.27,2473.27,2473.27,7048.820000000001
83168,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,56.0,321.02,80.0,0.26,1867.6,1867.6,1867.6000000000001,5322.66
83169,4.0,11.0,6.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,56.0,321.02,49.32,0.21,1601.19,1601.2,1601.19,4563.389999999999
83179,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,86.0,321.02,80.0,0.56,1703.26,1703.26,1703.26,4854.29
83184,4.0,11.0,6.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,104.0,321.02,60.0,0.79,1038.3,1038.3,1038.3,2959.16
83185,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,104.0,321.02,230.0,0.59,4498.61,4498.61,4498.61,12821.039999999999
83189,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,110.0,321.02,170.0,0.78,3274.64,3274.64,3274.64,9332.720000000001
83195,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,122.0,321.02,180.0,0.62,3253.75,3253.75,3253.7500000000005,9273.189999999999
83202,4.0,11.0,6.0,4.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,128.0,321.02,60.0,1.62,1266.53,1266.53,1266.53,3609.61
83203,4.0,11.0,6.0,4.0,1.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,128.0,321.02,7.0,0.93,263.13,263.13,263.13,749.92
83204,4.0,11.0,6.0,4.0,1.0,1.0,1.0,6.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,128.0,321.02,60.0,1.06,1402.16,1402.16,1402.16,3996.16
83205,4.0,11.0,6.0,4.0,1.0,1.0,1.0,6.0,14.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,128.0,321.02,100.0,1.11,1855.69,1855.69,1855.69,5288.72
83208,4.0,11.0,6.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,140.0,321.02,150.0,2.6,2825.58,2825.48,2825.58,8052.9
83213,4.0,11.0,6.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,146.0,321.02,70.0,0.24,1404.22,1404.22,1404.2199999999998,4002.0299999999997
83214,4.0,11.0,6.0,4.0,1.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,146.0,321.02,100.0,0.85,1975.27,1975.27,1975.27,5629.52
83217,4.0,11.0,6.0,4.0,1.0,2.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,159.0,321.02,70.0,0.07,1664.49,1664.49,1664.4900000000002,4743.8
83220,4.0,11.0,6.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,165.0,321.02,90.0,0.93,1803.78,1803.78,1803.7800000000002,5140.7699999999995
83223,4.0,11.0,6.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,177.0,321.02,110.0,0.48,2908.86,2908.86,2908.8599999999997,8290.25
83231,4.0,11.0,6.0,14.0,2.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,21.0,325.37,32.4,0.49,2129.36,2129.36,2129.3599999999997,3662.5
83237,4.0,11.0,6.0,14.0,2.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,39.0,325.37,32.4,0.46,1755.42,1755.42,1755.42,3019.32
83243,4.0,11.0,6.0,14.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,51.0,325.37,43.2,1.39,1403.18,1403.18,1403.18,2413.47
83245,4.0,11.0,6.0,14.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,57.0,325.37,75.6,1.36,3904.58,3904.58,3904.5800000000004,6715.88
83250,4.0,11.0,6.0,14.0,2.0,2.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,75.0,325.37,64.8,0.61,2698.91,2698.91,2698.91,4642.13
83254,4.0,11.0,6.0,14.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,87.0,325.37,70.2,1.56,3512.47,3512.47,3512.47,6041.45
83258,4.0,11.0,6.0,14.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,93.0,325.37,64.8,1.38,1498.58,1498.59,1498.58,2577.56
83261,4.0,11.0,6.0,14.0,2.0,1.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,105.0,325.37,37.8,0.59,2087.32,2087.32,2087.32,3590.1899999999996
83266,4.0,11.0,6.0,14.0,2.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,100.0,1.0,111.0,325.37,3.24,2.08,206.36,206.36,206.36,354.94
83273,4.0,11.0,6.0,14.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,123.0,325.37,37.8,1.45,2751.57,2751.57,2751.5699999999997,4732.7
83277,4.0,11.0,6.0,14.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,100.0,1.0,129.0,325.37,13.5,0.76,1075.33,1075.33,1075.33,1849.57
83278,4.0,11.0,6.0,14.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,129.0,325.37,64.8,0.42,3542.67,3542.67,3542.67,6093.39
83280,4.0,11.0,6.0,14.0,2.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,141.0,325.37,37.8,0.96,1517.05,1517.05,1517.05,2609.33
83282,4.0,11.0,6.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,147.0,325.37,32.4,0.47,3558.48,3558.48,3558.48,6120.59
83286,4.0,11.0,6.0,14.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,159.0,325.37,37.8,0.27,2513.91,2513.91,2513.91,4323.93
83290,4.0,11.0,6.0,14.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,165.0,325.37,86.4,0.7,2642.5,2642.5,2642.5,4545.1
83293,4.0,11.0,6.0,14.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,177.0,325.37,75.6,0.41,3019.92,3019.92,3019.9199999999996,5194.26
83297,4.0,11.0,7.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,14.0,330.09,10.0,2.15,1589.01,1589.01,1589.0099999999998,3050.9
83306,4.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,29.0,330.09,5.0,1.15,4711.11,471.11,471.11,904.53
83327,4.0,11.0,7.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,75.0,330.09,25.2,2.16,457.34,457.34,457.34,878.09
83423,4.0,11.0,7.0,24.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,144.0,315.41,10.92,2.45,1887.77,1887.77,1887.77,2227.57
83433,4.0,11.0,8.0,6.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,4.0,322.81,80.0,0.84,1666.75,1666.75,1666.75,3800.19
83437,4.0,11.0,8.0,6.0,5.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,18.0,322.81,100.0,0.62,4000.69,4000.69,4000.69,9121.57
83439,4.0,11.0,8.0,6.0,5.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,25.0,322.81,5.0,0.66,191.87,191.87,191.87,437.46
83442,4.0,11.0,8.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,322.81,60.0,0.82,1304.59,1304.59,1304.59,2974.4700000000003
83446,4.0,11.0,8.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,57.0,322.81,50.0,1.24,125.41,1254.41,1254.41,2860.05
83450,4.0,11.0,8.0,6.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,75.0,322.81,50.0,1.25,1074.72,1074.72,1074.72,2450.3599999999997
83452,4.0,11.0,8.0,6.0,5.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,81.0,322.81,100.0,1.06,2400.33,2400.33,2400.33,5472.75
83453,4.0,11.0,8.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,93.0,322.81,30.0,1.48,442.35,442.35,442.34999999999997,1008.56
83459,4.0,11.0,8.0,6.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,117.0,322.81,70.0,0.27,1747.76,1747.76,1747.7599999999998,3984.89
83462,4.0,11.0,8.0,6.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,130.0,322.81,70.0,0.33,2087.51,2087.51,2087.5099999999998,4759.5199999999995
83464,4.0,11.0,8.0,6.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,137.0,322.81,40.0,0.39,813.28,813.28,813.28,1854.28
83465,4.0,11.0,8.0,6.0,5.0,1.0,1.0,3.0,5.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,137.0,322.81,80.0,0.51,1946.09,1945.39,1946.0900000000001,4437.09
83469,4.0,11.0,8.0,6.0,5.0,1.0,1.0,3.0,8.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,149.0,322.81,80.0,1.78,2496.12,2496.12,2496.12,5691.15
83470,4.0,11.0,8.0,6.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,155.0,322.81,40.0,0.7,2131.7,2131.7,2131.7,4860.280000000001
83473,4.0,11.0,8.0,6.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,187.0,322.81,70.0,1.48,1978.63,1978.63,1978.63,4511.28
83477,4.0,11.0,8.0,13.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,100.0,1.0,33.0,393.48,150.0,0.8,3935.65,3935.65,3935.65,6651.25
83478,4.0,11.0,8.0,13.0,5.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,52.0,393.48,80.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,1737.93,2937.1
83479,4.0,11.0,8.0,13.0,5.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,100.0,1.0,168.0,393.48,25.0,0.68,329.64,329.64,329.64,557.09
83481,4.0,11.0,8.0,13.0,5.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,193.0,393.48,120.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,1737.93,2937.1
