,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,How were seeds planted/ sowed?,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of BLENDED fertilizer used,Area in Square meter,Respondent local area,Production Of Condition in Kg,Fertilizer Quantity
74276,50.0,4.0,16.0,4.0,13.0,7.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,123.37,50.0,50.0,0.0,50.0,0.0,4185.32,3.0,1291.924,100.0
74277,50.0,4.0,16.0,4.0,13.0,7.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,123.37,70.0,50.0,0.0,50.0,0.0,3971.5,4.0,1225.923,100.0
74280,50.0,4.0,16.0,4.0,13.0,7.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,123.37,60.0,35.0,0.0,35.0,0.0,5133.3,2.0,1584.546,70.0
74281,50.0,4.0,16.0,4.0,13.0,7.0,2.0,1.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,123.37,180.0,60.0,0.0,60.0,0.0,2516.7,1.0,776.854,120.0
74283,50.0,4.0,16.0,4.0,13.0,7.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,139.0,123.37,50.0,37.5,0.0,37.5,0.0,2047.4,1.0,631.991,75.0
74285,50.0,4.0,16.0,4.0,13.0,7.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,139.0,123.37,100.0,50.0,0.0,50.0,0.0,3668.12,2.5,1132.274,100.0
74287,50.0,4.0,16.0,4.0,13.0,7.0,1.0,1.0,4.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,145.0,123.37,60.0,45.0,0.0,45.0,0.0,1987.5,1.0,613.502,90.0
74291,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,4.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,1.0,198.64,100.0,75.0,0.0,75.0,0.0,3744.2,2.0,1317.404,150.0
74294,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,1.0,198.64,60.0,30.0,0.0,30.0,0.0,2891.4,1.0,1017.344,60.0
74297,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,6.0,198.64,80.0,75.0,0.0,75.0,0.0,3383.91,1.0,1190.634,150.0
74301,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,11.0,198.64,50.0,25.0,0.0,25.0,0.0,3038.75,1.0,1069.189,50.0
74303,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,11.0,198.64,65.0,35.0,0.0,35.0,0.0,4458.25,2.0,1568.644,70.0
74307,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,31.0,198.64,25.0,30.0,0.0,30.0,0.0,1215.95,1.0,427.835,60.0
74310,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,31.0,198.64,15.0,12.5,0.0,12.5,0.0,826.1,1.0,290.664,25.0
74311,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,31.0,198.64,70.0,35.0,0.0,35.0,0.0,3933.3,2.0,1383.939,70.0
74312,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,31.0,198.64,15.0,7.5,0.0,7.5,0.0,621.7,1.0,218.746,15.0
74316,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,41.0,198.64,70.0,62.5,0.0,62.5,0.0,2088.95,1.0,735.001,125.0
74318,50.0,4.0,16.0,4.0,16.0,2.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,51.0,198.64,140.0,75.0,0.0,75.0,0.0,5986.65,2.0,2106.414,150.0
74324,50.0,4.0,16.0,4.0,16.0,2.0,2.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,51.0,198.64,70.0,50.0,0.0,50.0,0.0,3462.0,1.0,1218.111,100.0
74325,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,56.0,198.64,80.0,75.0,0.0,75.0,0.0,4569.3,7.0,1607.717,150.0
74329,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,56.0,198.64,60.0,50.0,0.0,50.0,0.0,2462.65,4.0,866.488,100.0
74332,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,8.0,2.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,56.0,198.64,60.0,55.0,0.0,55.0,0.0,3747.85,6.0,1318.689,110.0
74333,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,9.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,56.0,198.64,100.0,85.0,0.0,85.0,0.0,3682.3,2.0,1295.624,170.0
74334,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,10.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,56.0,198.64,50.0,50.0,0.0,50.0,0.0,2663.45,1.0,937.139,100.0
74335,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,61.0,198.64,120.0,50.0,0.0,100.0,0.0,3432.45,1.0,1207.713,150.0
74339,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,61.0,198.64,50.0,25.0,0.0,25.0,0.0,2305.9,1.0,811.336,50.0
74341,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,198.64,135.0,75.0,0.0,75.0,0.0,4411.35,2.0,1552.141,150.0
74344,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,66.0,198.64,85.0,75.0,0.0,75.0,0.0,2900.75,1.0,1020.634,150.0
74349,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,71.0,198.64,75.0,50.0,0.0,50.0,0.0,3833.9,2.0,1348.965,100.0
74351,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,198.64,25.0,12.5,0.0,12.5,0.0,1322.05,1.0,465.165,25.0
74353,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,198.64,50.0,25.0,0.0,25.0,0.0,2240.9,1.0,788.465,50.0
74354,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,198.64,90.0,55.0,0.0,55.0,0.0,3257.3,2.0,1146.087,110.0
74355,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,7.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,76.0,198.64,70.0,45.0,0.0,45.0,0.0,3797.0,1.0,1335.981,90.0
74359,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,1.0,6.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,198.64,50.0,25.0,0.0,25.0,0.0,1602.75,1.0,563.93,50.0
74360,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,198.64,20.0,15.0,0.0,15.0,0.0,532.9,1.0,187.502,30.0
74362,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,198.64,150.0,75.0,0.0,75.0,0.0,5679.05,2.0,1998.184,150.0
74363,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,198.64,100.0,50.0,0.0,50.0,0.0,5135.75,2.0,1807.022,100.0
74365,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,81.0,198.64,50.0,25.0,0.0,25.0,0.0,2787.2,1.0,980.682,50.0
74369,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,87.0,198.64,70.0,50.0,0.0,50.0,0.0,3655.9,2.0,1286.336,100.0
74373,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,87.0,198.64,120.0,50.0,0.0,100.0,0.0,5479.25,3.0,1927.885,150.0
74374,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,87.0,198.64,50.0,35.0,0.0,35.0,0.0,2299.1,1.0,808.942,70.0
74375,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,8.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,87.0,198.64,130.0,50.0,0.0,50.0,0.0,6010.05,3.0,2114.647,100.0
74377,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,92.0,198.64,70.0,35.0,0.0,35.0,0.0,2391.6,1.0,841.489,70.0
74378,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,92.0,198.64,100.0,60.0,0.0,60.0,0.0,4104.8,2.0,1444.28,120.0
74379,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,92.0,198.64,50.0,25.0,0.0,25.0,0.0,1327.25,1.0,466.996,50.0
74382,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,92.0,198.64,60.0,30.0,0.0,30.0,0.0,2315.75,1.0,814.8,60.0
74384,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,198.64,50.0,25.0,0.0,25.0,0.0,3731.8,1.0,1313.04,50.0
74386,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,198.64,80.0,50.0,0.0,50.0,0.0,4229.45,2.0,1488.139,100.0
74388,50.0,4.0,16.0,4.0,16.0,2.0,1.0,1.0,5.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,97.0,198.64,25.0,12.5,0.0,12.5,0.0,837.95,1.0,294.835,25.0
74389,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,2.0,191.54,50.0,50.0,0.0,50.0,0.0,2153.91,1.0,660.219,100.0
74391,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,2.0,191.54,85.0,60.0,0.0,60.0,0.0,2212.84,1.0,678.282,120.0
74392,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,2.0,191.54,85.0,70.0,0.0,70.0,0.0,2546.54,1.0,780.569,140.0
74393,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,2.0,191.54,85.0,60.0,0.0,60.0,0.0,3754.16,1.0,1150.73,120.0
74396,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,13.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,2.0,191.54,85.0,50.0,0.0,50.0,0.0,3098.17,1.0,949.654,100.0
74398,50.0,4.0,16.0,4.0,19.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,14.0,191.54,130.0,70.0,0.0,0.0,70.0,4326.45,2.0,1326.149,140.0
74402,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,20.0,191.54,90.0,45.0,0.0,30.0,0.0,2944.61,1.5,902.586,75.0
74405,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,20.0,191.54,120.0,60.0,0.0,30.0,0.0,4836.97,2.0,1482.634,90.0
74406,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,4.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,20.0,191.54,80.0,40.0,0.0,20.0,0.0,2313.93,1.0,709.268,60.0
74411,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,32.0,191.54,50.0,30.0,0.0,25.0,0.0,2120.93,0.5,650.11,55.0
74413,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,32.0,191.54,50.0,30.0,0.0,25.0,0.0,2481.71,1.0,760.697,55.0
74414,50.0,4.0,16.0,4.0,19.0,1.0,2.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,38.0,191.54,50.0,25.0,0.0,25.0,0.0,1640.55,0.5,502.863,50.0
74416,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,44.0,191.54,130.0,62.5,0.0,62.5,0.0,5153.59,2.0,1579.685,125.0
74417,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,44.0,191.54,130.0,62.5,0.0,62.5,0.0,4659.62,2.0,1428.272,125.0
74419,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,3.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,2.0,0.0,44.0,191.54,90.0,50.0,0.0,50.0,0.0,4197.15,1.5,1286.515,100.0
74422,50.0,4.0,16.0,4.0,19.0,1.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,50.0,191.54,50.0,25.0,0.0,25.0,0.0,1241.45,0.5,380.531,50.0
74424,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,68.0,191.54,75.0,70.0,0.0,70.0,0.0,2511.54,1.0,769.841,140.0
74425,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,80.0,191.54,80.0,50.0,0.0,50.0,0.0,3960.15,1.5,1213.869,100.0
74427,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,86.0,191.54,70.0,50.0,0.0,0.0,50.0,3065.24,1.0,939.561,100.0
74428,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,2.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,7.0,1.0,2.0,100.0,3.0,0.0,86.0,191.54,70.0,50.0,0.0,0.0,50.0,2916.05,1.0,893.831,100.0
74429,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,0.0,92.0,191.54,5.0,5.0,0.0,5.0,0.0,389.22,1.0,119.304,10.0
74430,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,1.0,5.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,92.0,191.54,95.0,45.0,0.0,45.0,0.0,2897.5,2.0,888.145,90.0
74432,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,15.0,0.0,92.0,191.54,25.0,10.0,0.0,10.0,0.0,1417.81,8.0,434.589,20.0
74434,50.0,4.0,16.0,4.0,19.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,4.0,1.0,1.0,8.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,5.0,1.0,2.0,100.0,3.0,0.0,98.0,191.54,70.0,35.0,0.0,25.0,0.0,3556.48,1.25,1090.136,60.0
