,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
68701,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,10.0,4.0,1.0,0.0,60.0,61.94,2.0,0.0,0.0,0.0,0.0,1.7379636249456547,24080.0,0.02408,240.8,1369.1838170877845,1380.4153842809528,2.5,19011.0,0.19011,19.011,4.0
68702,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,60.0,61.94,2.0,0.0,0.0,0.0,0.0,1.7379636249456547,97353.0,0.097353,973.53,1369.1838170877845,1380.4153842809528,1.0,76863.0,0.76863,76.863,0.0
68703,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,95.0,4.0,1.0,0.0,66.0,61.94,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,94055.0,0.094055,940.55,1369.1838170877845,1380.4153842809528,1.0,74259.0,0.74259,74.259,1.0
68704,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,40.0,4.0,1.0,0.0,66.0,61.94,6.0,0.0,0.0,0.0,0.0,1.7379636249456547,160003.0,0.160003,1600.03,1369.1838170877845,1380.4153842809528,4.0,126326.0,1.26326,126.326,0.0
68705,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,72.0,61.94,3.6,0.0,0.0,0.0,0.0,1.7379636249456547,251102.0,0.251102,2511.02,1369.1838170877845,1380.4153842809528,2.5,198251.0,1.98251,198.251,1.0
68706,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,80.0,4.0,1.0,0.0,72.0,61.94,5.0,0.0,0.0,0.0,0.0,1.7379636249456547,241124.0,0.241124,2411.24,1369.1838170877845,1380.4153842809528,3.0,190372.0,1.90372,190.372,4.0
68707,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,4.0,1.0,0.0,78.0,61.94,5.2,0.0,0.0,0.0,0.0,1.7379636249456547,158153.0,0.158153,1581.53,1369.1838170877845,1380.4153842809528,1.5,124866.0,1.24866,124.866,1.0
68708,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,100.0,4.0,1.0,0.0,84.0,61.94,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,46104.0,0.046104,461.04,1369.1838170877845,1380.4153842809528,0.5,36401.0,0.36401,36.401,4.0
68709,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,84.0,61.94,4.0,0.0,0.0,0.0,0.0,1.7379636249456547,255855.0,0.255855,2558.55,1369.1838170877845,1380.4153842809528,2.5,202004.0,2.02004,202.004,0.0
68710,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,60.0,4.0,1.0,0.0,90.0,61.94,5.0,0.0,0.0,0.0,0.0,1.7379636249456547,507455.0,0.507455,5074.55,1369.1838170877845,1380.4153842809528,7.0,400648.0,4.00648,400.648,0.0
68711,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,90.0,4.0,1.0,0.0,96.0,61.94,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,54046.0,0.054046,540.46,1369.1838170877845,1380.4153842809528,0.5,42671.0,0.42671,42.671,4.0
68712,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,20.0,4.0,1.0,0.0,96.0,61.94,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,36880.0,0.03688,368.8,1369.1838170877845,1380.4153842809528,2.0,29117.0,0.29117,29.117,0.0
68713,50.0,13.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,4.0,1.0,0.0,102.0,61.94,1.0,0.0,0.0,0.0,0.0,1.7379636249456547,99033.0,0.099033,990.33,1369.1838170877845,1380.4153842809528,1.5,78188.0,0.78188,78.188,1.0
68714,50.0,13.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,95.0,4.0,1.0,0.0,108.0,61.94,4.9,0.0,0.0,0.0,0.0,1.7379636249456547,478331.0,0.478331,4783.31,1369.1838170877845,1380.4153842809528,5.0,377653.0,3.77653,377.653,4.0
68715,50.0,13.0,1.0,3.0,4.0,2.0,2.0,1.0,1.0,5.0,2.0,6.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,50.0,4.0,1.0,0.0,108.0,61.94,2.0,0.0,0.0,0.0,0.0,1.7379636249456547,99354.0,0.099354,993.54,1369.1838170877845,1380.4153842809528,2.0,78442.0,0.78442,78.442,4.0
68716,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,90.0,4.0,1.0,0.0,114.0,61.94,4.0,0.0,0.0,0.0,0.0,1.7379636249456547,165875.0,0.165875,1658.75,1369.1838170877845,1380.4153842809528,2.0,130962.0,1.30962,130.962,1.0
68717,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,95.0,4.0,1.0,0.0,120.0,61.94,5.25,0.0,0.0,0.0,0.0,1.7379636249456547,240684.0,0.240684,2406.84,1369.1838170877845,1380.4153842809528,3.0,190025.0,1.90025,190.025,0.0
68718,50.0,13.0,1.0,3.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,30.0,4.0,1.0,0.0,120.0,61.94,2.0,0.0,0.0,0.0,0.0,1.7379636249456547,61713.0,0.061713,617.13,1369.1838170877845,1380.4153842809528,2.0,48725.0,0.48725,48.725,0.0
68719,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,2.0,26.68,20.0,0.0,0.0,0.0,0.0,0.7,305795.0,0.305795,3057.95,5979.46,3057.95,4.0,437947.0,4.37947,437.947,1.0
68720,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,9.0,1.0,2.0,100.0,5.0,1.0,0.0,4.0,26.68,18.0,0.0,0.0,0.0,0.0,2.22,324812.0,0.324812,3248.12,3416.64,3248.12,4.0,465181.0,4.65181,465.181,9.0
68721,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,6.0,26.68,10.0,0.0,0.0,0.0,0.0,2.03,187668.0,0.187668,1876.68,3005.06,1876.68,2.0,268770.0,2.6877,268.77,1.0
68722,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,6.0,26.68,25.0,0.0,0.0,0.0,0.0,1.37,440131.0,0.440131,4401.31,7312.19,4401.31,6.0,630337.0,6.30337,630.337,1.0
68723,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,30.0,5.0,1.0,0.0,8.0,26.68,7.0,0.0,0.0,0.0,0.0,1.35,48687.0,0.048687,486.87,487.97,486.87,2.0,69728.0,0.69728,69.728,4.0
68724,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,2.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,50.0,5.0,1.0,0.0,8.0,26.68,8.0,0.0,0.0,0.0,0.0,1.88,75809.0,0.075809,758.09,758.09,758.09,1.5,108570.0,1.0857,108.57,4.0
68725,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,10.0,26.68,7.0,0.0,0.0,0.0,0.0,1.19,77202.0,0.077202,772.02,1129.85,772.02,1.0,110566.0,1.10566,110.566,1.0
68726,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,30.0,5.0,1.0,0.0,10.0,26.68,5.0,0.0,0.0,0.0,0.0,1.25,59885.0,0.059885,598.85,1369.1838170877845,598.85,2.0,85764.0,0.85764,85.764,1.0
68727,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,100.0,5.0,1.0,0.0,12.0,26.68,30.0,0.0,0.0,0.0,0.0,0.24,578966.0,0.578966,5789.66,5797.77,5789.66,5.5,829170.0,8.2917,829.17,4.0
68728,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,3.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,30.0,5.0,1.0,0.0,12.0,26.68,6.3,0.0,0.0,0.0,0.0,2.6,59506.0,0.059506,595.06,595.06,595.06,2.0,85223.0,0.85223,85.223,4.0
68729,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,80.0,5.0,1.0,0.0,14.0,26.68,30.0,0.0,0.0,0.0,0.0,1.99,248405.0,0.248405,2484.05,2744.42,2484.05,3.0,355755.0,3.55755,355.755,1.0
68730,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,18.0,26.68,20.0,0.0,0.0,0.0,0.0,1.84,437545.0,0.437545,4375.45,7643.09,4375.45,5.0,626633.0,6.26633,626.633,1.0
68731,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,100.0,5.0,1.0,0.0,20.0,26.68,15.0,0.0,0.0,0.0,0.0,1.44,226683.0,0.226683,2266.83,2266.83,2266.83,2.5,324646.0,3.24646,324.646,4.0
68733,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,25.0,5.0,1.0,0.0,24.0,26.68,3.6,0.0,0.0,0.0,0.0,0.78,41614.0,0.041614,416.14,416.14,416.14,1.5,59598.0,0.59598,59.598,0.0
68734,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,26.0,26.68,5.0,0.0,0.0,0.0,0.0,4.51,61300.0,0.0613,613.0,1369.1838170877845,613.0,0.5,87791.0,0.87791,87.791,1.0
68736,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,5.0,1.0,0.0,30.0,26.68,20.0,0.0,0.0,0.0,0.0,1.13,132860.0,0.13286,1328.6,1369.1838170877845,1328.6,3.0,190277.0,1.90277,190.277,1.0
68737,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,2.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,30.0,5.0,1.0,0.0,32.0,26.68,6.3,0.0,0.0,0.0,0.0,0.33,72692.0,0.072692,726.92,726.92,726.92,2.25,104107.0,1.04107,104.107,1.0
68738,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,4.0,2.0,6.0,1.0,2.0,2.0,1.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,50.0,5.0,1.0,0.0,32.0,26.68,17.0,0.0,0.0,0.0,0.0,3.53,38613.0,0.038613,386.13,386.13,386.13,1.0,55300.0,0.553,55.3,1.0
68740,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,38.0,26.68,9.0,0.0,0.0,0.0,0.0,1.57,298854.0,0.298854,2988.54,3211.42,2988.54,3.0,428006.0,4.28006,428.006,1.0
68741,50.0,13.0,1.0,3.0,4.0,8.0,1.0,1.0,1.0,5.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,5.0,1.0,0.0,38.0,26.68,5.0,0.0,0.0,0.0,0.0,2.41,145644.0,0.145644,1456.44,1649.45,1456.44,1.5,208585.0,2.08585,208.585,1.0
68743,50.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,9.0,65.96,10.0,0.0,0.0,0.0,0.0,1.7379636249456547,423807.0,0.423807,4238.07,1369.1838170877845,1380.4153842809528,4.0,354525.0,3.54525,354.525,0.0
68744,50.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,14.0,65.96,9.8,0.0,0.0,0.0,0.0,1.7379636249456547,528853.0,0.528853,5288.53,1369.1838170877845,1380.4153842809528,4.0,442398.0,4.42398,442.398,0.0
68745,50.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,3.0,1.0,6.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,19.0,65.96,3.0,0.0,0.0,0.0,0.0,1.7379636249456547,104508.0,0.104508,1045.08,1369.1838170877845,1380.4153842809528,1.0,87423.0,0.87423,87.423,0.0
68746,50.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,54.0,65.96,7.84,0.0,0.0,0.0,0.0,1.7379636249456547,267655.0,0.267655,2676.55,1369.1838170877845,1380.4153842809528,2.0,223900.0,2.239,223.9,0.0
68747,50.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,79.0,65.96,5.0,0.0,0.0,0.0,0.0,1.7379636249456547,394006.0,0.394006,3940.06,1369.1838170877845,1380.4153842809528,3.0,329594.0,3.29594,329.594,0.0
68748,50.0,15.0,1.0,1.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,84.0,65.96,1.96,0.0,0.0,0.0,0.0,1.7379636249456547,121806.0,0.121806,1218.06,1369.1838170877845,1380.4153842809528,1.0,101893.0,1.01893,101.893,0.0
68749,50.0,15.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,84.0,65.96,3.92,0.0,0.0,0.0,0.0,1.7379636249456547,384005.0,0.384005,3840.05,1369.1838170877845,1380.4153842809528,3.0,321229.0,3.21229,321.229,0.0
68750,50.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,94.0,65.96,2.6,0.0,0.0,0.0,0.0,1.7379636249456547,142506.0,0.142506,1425.06,1369.1838170877845,1380.4153842809528,2.0,119209.0,1.19209,119.209,0.0
68751,50.0,15.0,1.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,94.0,65.96,1.8,0.0,0.0,0.0,0.0,1.7379636249456547,129705.0,0.129705,1297.05,1369.1838170877845,1380.4153842809528,1.0,108501.0,1.08501,108.501,0.0
68752,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,100.0,2.0,1.0,0.0,3.0,66.72,2.88,0.0,0.0,0.0,0.0,3.1,96028.0,0.096028,960.28,960.28,960.28,1.0,425160.0,4.2516,425.16,1.0
68753,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,40.0,2.0,1.0,0.0,3.0,66.72,4.8,0.0,0.0,0.0,0.0,2.47,107414.0,0.107414,1074.14,1075.22,1074.14,2.5,475569.0,4.75569,475.569,1.0
68754,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,3.0,66.72,3.84,0.0,0.0,0.0,0.0,1.88,451843.0,0.451843,4518.43,4518.43,4518.43,4.5,2000512.0,20.00512,2000.512,0.0
68755,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,30.0,2.0,1.0,0.0,7.0,66.72,6.58,0.0,0.0,0.0,0.0,1.57,91320.0,0.09132,913.2,915.09,913.2,3.5,404314.0,4.04314,404.314,1.0
68756,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,2.0,1.0,0.0,7.0,66.72,3.42,0.0,0.0,0.0,0.0,1.09,218838.0,0.218838,2188.38,2188.38,2188.38,2.5,968894.0,9.68894,968.894,0.0
68757,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,7.0,1.0,0.0,11.0,66.72,3.84,0.0,0.0,0.0,0.0,1.43,36320.0,0.03632,363.2,363.2,363.2,2.0,160804.0,1.60804,160.804,1.0
68758,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,2.0,1.0,0.0,11.0,66.72,2.88,0.0,0.0,0.0,0.0,2.02,30365.0,0.030365,303.65,303.65,303.65,0.5,134439.0,1.34439,134.439,1.0
68759,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,7.0,1.0,0.0,19.0,66.72,3.88,0.0,0.0,0.0,0.0,3.81,31062.0,0.031062,310.62,310.62,310.62,4.0,137526.0,1.37526,137.526,1.0
68760,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,20.0,2.0,1.0,0.0,23.0,66.72,0.87,0.0,0.0,0.0,0.0,1.16,12455.0,0.012455,124.55,124.55,124.55,0.5,55143.0,0.55143,55.143,1.0
68761,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,3.0,1.0,2.0,6.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,60.0,2.0,1.0,0.0,23.0,66.72,0.46,0.0,0.0,0.0,0.0,0.41,9108.0,0.009108,91.08,91.08,91.08,0.12,40324.0,0.40324,40.324,1.0
68762,50.0,15.0,1.0,1.0,6.0,2.0,1.0,1.0,4.0,1.0,2.0,6.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,70.0,2.0,1.0,0.0,23.0,66.72,2.58,0.0,0.0,0.0,0.0,2.32,125657.0,0.125657,1256.57,1257.62,1256.57,1.5,556341.0,5.56341,556.341,1.0
