,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field type,CROP,Ownership type,Is field under Extension Program?,Is Field Irrigated?,How many times is the field ploughed,Orientation of the field,Is Field Prevented form Erosion,"If field Prevented form Erosion, common way of prevention",Do youprevent land Degradation,Method to prevent land degredation,Type of sowing,Seed / Seedling Type,Was crop damaged ?,Prevention/precaution measure taken?,Type of measure if any?,Is Fertilizer Used?,Type of fertilizer used if any?,Type of chemical fertilizer,"If natural fertilizer used, type",How often is temporary crop field used in Meher (main) season,What was the previous state of the field ?,Percent share of mixed crops,Respondent local area code,LANDUSE,Holder Condition,Household Id,Sampling weight,Quantity of indigenous seeds used,Quantity of UREA fertilizer used,Quantity of DAP fertilizer used,"Quantity of NPS fertilizer used,",Quantity of MIXED fertilizer used,Closure error,Area,Area in Hectare,Area in Square meter,Enumerator Area,Computed Area,Respondent local area,Production Condition,Production Of Condition quintal,Production Of Condition in Kg,Fertilizer Quantity
62953,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,102.0,703.1,4.0,0.0,0.0,0.0,0.0,1.18,28130.0,0.02813,281.3,284.92,284.92,2.0,89727.0,0.89727,89.727,1.0
62954,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,1.0,11.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,102.0,703.1,5.0,0.0,0.0,0.0,0.0,0.88,37142.0,0.037142,371.42,376.2,376.2,2.0,118474.0,1.18474,118.474,1.0
62956,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,35.0,1.0,0.0,109.0,703.1,0.235,0.0,0.0,0.0,0.0,2.73,7584.0,0.007584,75.84,76.82,76.82,0.3,24190.0,0.2419,24.19,1.0
62958,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,28.0,1.0,0.0,109.0,703.1,0.235,0.0,0.0,0.0,0.0,1.42,7107.0,0.007107,71.07,71.98,71.98,1.0,22669.0,0.22669,22.669,1.0
62959,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,109.0,703.1,1.5,0.0,0.0,0.0,0.0,4.31,12057.0,0.012057,120.57,122.12,122.12,1.5,38458.0,0.38458,38.458,1.0
62960,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,116.0,703.1,30.0,11.0,0.0,11.0,0.0,1.67,322746.0,0.322746,3227.46,3268.98,3268.98,15.0,1029477.0,10.29477,1029.477,23.0
62962,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,116.0,703.1,6.5,4.5,0.0,4.5,0.0,1.71,68610.0,0.06861,686.1,692.41,694.93,2.5,218848.0,2.18848,218.848,10.0
62963,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,116.0,703.1,2.5,1.5,0.0,1.5,0.0,0.68,35793.0,0.035793,357.93,362.53,362.53,1.5,114171.0,1.14171,114.171,4.0
62964,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,5.0,12.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,116.0,703.1,13.261962681993609,5.0,0.0,5.0,0.0,0.77,128963.0,0.128963,1289.63,1306.22,1306.22,6.0,411360.0,4.1136,411.36,11.0
62966,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,123.0,703.1,2.0,0.0,0.0,0.0,0.0,0.42,36080.0,0.03608,360.8,365.44,365.44,3.0,115086.0,1.15086,115.086,1.0
62967,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,123.0,703.1,1.5,0.0,0.0,0.0,0.0,0.7,20966.0,0.020966,209.66,212.36,212.36,2.0,66877.0,0.66877,66.877,1.0
62969,50.0,7.0,10.0,13.0,18.0,5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,130.0,703.1,15.0,0.0,0.0,0.0,0.0,0.68,146631.0,0.146631,1466.31,1485.17,1485.17,5.0,467715.0,4.67715,467.715,1.0
62970,50.0,7.0,10.0,13.0,18.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,130.0,703.1,4.0,0.0,0.0,0.0,0.0,0.24,67540.0,0.06754,675.4,684.09,684.09,3.0,215436.0,2.15436,215.436,1.0
62971,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,137.0,703.1,1.5,0.64,0.0,0.64,0.0,1.51,25810.0,0.02581,258.1,261.42,261.42,2.0,82327.0,0.82327,82.327,2.2800000000000002
62973,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,1.0,100.0,19.0,1.0,0.0,137.0,703.1,15.0,10.0,0.0,10.0,0.0,0.85,128733.0,0.128733,1287.33,1369.1838170877845,1303.89,10.0,410625.0,4.10625,410.625,20.0
62975,50.0,7.0,10.0,13.0,18.0,5.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,2.0,100.0,19.0,1.0,0.0,137.0,703.1,5.0,0.0,0.0,0.0,0.0,0.79,45024.0,0.045024,450.24,456.03,456.03,3.0,143615.0,1.43615,143.615,1.0
62979,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,80.0,4.0,1.0,0.0,17.0,728.21,8.27,0.0,0.0,0.0,0.0,0.53,45975.0,0.045975,459.75,466.23,465.66,0.5,75481.0,0.75481,75.481,0.0
62980,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,17.0,728.21,16.53,0.0,0.0,0.0,0.0,2.17,193468.0,0.193468,1934.68,1959.57,1959.57,2.0,317631.0,3.17631,317.631,0.0
62981,50.0,7.0,10.0,14.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,46.0,728.21,17.2,0.0,0.0,25.0,0.0,0.92,204249.0,0.204249,2042.49,2068.76,2068.76,2.0,335331.0,3.35331,335.331,25.0
62986,50.0,7.0,10.0,14.0,4.0,1.0,2.0,1.0,1.0,9.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,81.0,728.21,2.35,0.0,0.0,0.0,0.0,2.26,27217.0,0.027217,272.17,274.91,275.67,0.25,44685.0,0.44685,44.685,0.0
62987,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,102.0,728.21,20.01,0.0,0.0,0.0,0.0,0.96,258736.0,0.258736,2587.36,2620.64,2620.64,2.5,424788.0,4.24788,424.788,0.0
62988,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,102.0,728.21,17.4,0.0,0.0,25.0,0.0,0.7,221715.0,0.221715,2217.15,2245.2,2245.67,2.0,364008.0,3.64008,364.008,25.0
62991,50.0,7.0,10.0,14.0,4.0,1.0,2.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,124.0,728.21,7.05,0.0,0.0,0.0,0.0,0.71,168642.0,0.168642,1686.42,1754.5,1708.11,1.5,276873.0,2.76873,276.873,0.0
62996,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,1.0,100.0,4.0,1.0,0.0,138.0,728.21,5.0,0.0,0.0,6.0,0.0,0.98,20192.0,0.020192,201.92,1369.1838170877845,204.52,0.4,33151.0,0.33151,33.151,6.0
62998,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,138.0,728.21,7.0,0.0,0.0,5.0,0.0,4.68,78004.0,0.078004,780.04,790.07,790.07,1.0,128065.0,1.28065,128.065,5.0
62999,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,138.0,728.21,10.0,0.0,0.0,7.0,0.0,0.42,95190.0,0.09519,951.9,964.14,964.14,1.0,156282.0,1.56282,156.282,7.0
63001,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,5.0,8.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,138.0,728.21,5.0,0.0,0.0,2.0,0.0,1.88,19902.0,0.019902,199.02,204.16,201.58,0.4,32675.0,0.32675,32.675,2.0
63003,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,138.0,728.21,8.7,0.0,0.0,5.0,0.0,0.38,92627.0,0.092627,926.27,884.19,938.18,1.0,152073.0,1.52073,152.073,5.0
63004,50.0,7.0,10.0,14.0,4.0,1.0,1.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,138.0,728.21,20.0,0.0,0.0,25.0,0.0,1.52,209984.0,0.209984,2099.84,2126.85,2126.85,2.0,344747.0,3.44747,344.747,25.0
63051,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,16.0,679.02,5.23,0.0,0.0,12.5,0.0,3.11,52251.0,0.052251,522.51,529.23,529.23,0.5,38399.0,0.38399,38.399,12.5
63053,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,16.0,679.02,4.27,0.0,0.0,0.0,0.0,3.8,109166.0,0.109166,1091.66,1105.78,1105.7,1.0,80225.0,0.80225,80.225,0.0
63056,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,23.0,679.02,6.12,0.0,0.0,0.0,0.0,3.61,103023.0,0.103023,1030.23,1043.48,1043.48,1.0,75711.0,0.75711,75.711,0.0
63060,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,37.0,679.02,0.17,0.0,0.0,0.0,0.0,3.71,11721.0,0.011721,117.21,118.72,118.72,0.1,8614.0,0.08614,8.614,0.0
63061,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,37.0,679.02,22.8,25.0,0.0,25.0,0.0,2.33,272149.0,0.272149,2721.49,2756.5,2756.5,3.0,200000.0,2.0,200.0,50.0
63065,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,51.0,679.02,26.0,0.0,0.0,50.0,0.0,4.26,341260.0,0.34126,3412.6,3456.5,3456.5,4.0,250789.0,2.50789,250.789,50.0
63066,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,51.0,679.02,3.0,0.0,0.0,0.0,0.0,3.43,49499.0,0.049499,494.99,501.36,501.36,0.5,36377.0,0.36377,36.377,0.0
63070,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,72.0,679.02,5.41,0.0,0.0,8.75,0.0,1.25,126172.0,0.126172,1261.72,1277.95,1277.95,1.25,92723.0,0.92723,92.723,8.75
63072,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,16.0,1.0,0.0,86.0,679.02,0.21,0.0,0.0,0.0,0.0,3.23,8234.0,0.008234,82.34,83.4,83.4,2.0,6051.0,0.06051,6.051,0.0
63073,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,86.0,679.02,6.2,0.0,0.0,12.5,0.0,1.73,124115.0,0.124115,1241.15,1257.12,1257.12,1.5,91211.0,0.91211,91.211,12.5
63075,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,93.0,679.02,7.8,0.0,0.0,0.0,0.0,2.14,133768.0,0.133768,1337.68,1354.89,1354.89,1.5,98305.0,0.98305,98.305,0.0
63078,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,99.0,679.02,39.0,12.0,0.0,12.0,0.0,3.01,194606.0,0.194606,1946.06,1971.09,1971.09,2.0,143015.0,1.43015,143.015,24.0
63080,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,99.0,679.02,26.2,14.5,0.0,14.5,0.0,4.0,336100.0,0.3361,3361.0,3404.23,3404.23,3.5,246997.0,2.46997,246.997,29.0
63086,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,107.0,679.02,8.6,0.0,0.0,0.0,0.0,3.94,185890.0,0.18589,1858.9,1882.81,1882.81,2.0,136609.0,1.36609,136.609,0.0
63089,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,114.0,679.02,2.45,0.0,0.0,6.25,0.0,0.66,51848.0,0.051848,518.48,525.19,525.15,0.5,38103.0,0.38103,38.103,6.25
63093,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,121.0,679.02,22.5,0.0,0.0,78.0,0.0,4.39,410189.0,0.410189,4101.89,4154.65,4154.65,4.0,301445.0,3.01445,301.445,78.0
63096,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,1.0,4.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,128.0,679.02,3.6,12.5,0.0,12.5,0.0,2.57,124245.0,0.124245,1242.45,1258.43,1258.43,1.1,91306.0,0.91306,91.306,25.0
63098,50.0,7.0,10.0,15.0,12.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,4.0,1.0,0.0,139.0,679.02,6.8,0.0,0.0,0.0,0.0,3.38,100434.0,0.100434,1004.34,1017.26,1017.26,1.0,73808.0,0.73808,73.808,0.0
63207,50.0,7.0,11.0,4.0,9.0,12.0,1.0,1.0,1.0,7.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,6.0,635.5,10.11,0.0,0.0,0.0,0.0,1.7379636249456547,74554.0,0.074554,745.54,1369.1838170877845,1380.4153842809528,1.0,57120.0,0.5712,57.12,0.0
63214,50.0,7.0,11.0,4.0,9.0,12.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,30.0,635.5,10.0,0.0,0.0,0.0,0.0,1.7379636249456547,63479.0,0.063479,634.79,1369.1838170877845,1380.4153842809528,0.5,48636.0,0.48636,48.636,0.0
63216,50.0,7.0,11.0,4.0,9.0,12.0,1.0,1.0,1.0,10.0,1.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,34.0,635.5,7.65,0.0,0.0,0.0,0.0,1.7379636249456547,67895.0,0.067895,678.95,1369.1838170877845,1380.4153842809528,0.5,52019.0,0.52019,52.019,0.0
63217,50.0,7.0,11.0,4.0,9.0,12.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,90.0,8.0,1.0,0.0,38.0,635.5,15.0,0.0,0.0,0.0,0.0,1.7379636249456547,149718.0,0.149718,1497.18,1369.1838170877845,1380.4153842809528,2.5,114709.0,1.14709,114.709,0.0
63219,50.0,7.0,11.0,4.0,9.0,12.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,4.0,3.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,95.0,8.0,1.0,0.0,38.0,635.5,18.0,0.0,0.0,0.0,0.0,1.7379636249456547,186635.0,0.186635,1866.35,1369.1838170877845,1380.4153842809528,2.0,142993.0,1.42993,142.993,0.0
63222,50.0,7.0,11.0,4.0,9.0,12.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,54.0,635.5,7.0,0.0,0.0,0.0,0.0,1.7379636249456547,20686.0,0.020686,206.86,1369.1838170877845,1380.4153842809528,0.25,15849.0,0.15849,15.849,0.0
63223,50.0,7.0,11.0,4.0,9.0,12.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,70.0,635.5,15.0,0.0,0.0,0.0,0.0,1.7379636249456547,76984.0,0.076984,769.84,1369.1838170877845,1380.4153842809528,1.0,58982.0,0.58982,58.982,0.0
63291,50.0,7.0,11.0,5.0,8.0,9.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,2.0,2.0,100.0,8.0,1.0,0.0,129.0,773.41,37.6,0.0,0.0,0.0,0.0,0.91,283137.0,0.283137,2831.37,2867.79,2867.79,3.0,703914.0,7.03914,703.914,0.0
63305,50.0,7.0,11.0,5.0,21.0,4.0,1.0,1.0,1.0,12.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,46.0,709.55,9.4,0.0,0.0,0.0,0.0,0.62,66901.0,0.066901,669.01,677.62,677.62,0.5,52304.0,0.52304,52.304,0.0
63323,50.0,7.0,11.0,5.0,21.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,8.0,1.0,0.0,96.0,709.55,40.015,0.0,0.0,0.0,0.0,0.61,471761.0,0.471761,4717.61,4778.29,4778.29,4.75,368824.0,3.68824,368.824,0.0
63389,50.0,7.0,12.0,1.0,11.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,4.0,2.0,4.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,7.0,1.0,0.0,3.0,1406.2,8.5,0.0,0.0,0.0,0.0,1.7379636249456547,72744.0,0.072744,727.44,1369.1838170877845,1380.4153842809528,1.0,110331.0,1.10331,110.331,0.0
63394,50.0,7.0,12.0,1.0,11.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,1.0,1.0,7.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,5.0,0.0,1.0,2.0,100.0,24.0,1.0,0.0,10.0,1406.2,8.5,0.0,0.0,0.0,0.0,1.7379636249456547,18659.0,0.018659,186.59,1369.1838170877845,1380.4153842809528,2.0,28300.0,0.283,28.3,0.0
