,REC$TYPE,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Type,CROP,Ownership,Is field under Extension Program?,Is Field Irrigated?,Is Field Prevented form Erosion,Common way of prevention,Seed / Seedling Type,Was crop damaged?,Prevention/precaution measure taken?,Type of measure,Is Fertilizer Used?,Type of fertilizer used if any?,How often is temporary crop field used  in  Meher (main) season?,What was the previous state of the field?,APERCENT,LANDUSE,Household Id,Sampling Weight,Quantity of indigenous seeds used,Quantity of UREA chemical fertilizer used,Quantity of DAP chemical fertilizer used,Quantity of Both UREA and DAP chemical fertilizer used,CERROR,AREB,Enumerator Area,Area in Square meter,Production Of Condition in Kg,Fertilizer Quantity
62381,50.0,7.0,12.0,1.0,19.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,176.0,54.74,34.0,0.0,25.0,0.0,3.77,190282.0,1902.82,1902.82,201.699,25.0
62383,50.0,7.0,12.0,1.0,19.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,176.0,54.74,18.4,0.0,0.0,0.0,3.77,190282.0,1902.82,1902.82,201.699,0.0
62391,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,2.0,7.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,1.0,59.14,100.23975722745665,0.0,0.0,0.0,0.25,221312.0,2213.12,2213.12,194.755,0.0
62406,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,59.14,3.35,0.0,0.0,0.0,1.59,20141.0,201.41,201.41,17.724,0.0
62414,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,1.0,22.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,31.0,59.14,34.0,0.0,0.0,0.0,0.91,276022.0,2760.22,2760.22,242.899,0.0
62422,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,37.0,59.14,34.0,0.0,25.0,0.0,2.1,335965.0,3359.65,3359.65,295.649,25.0
62438,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,70.0,1.0,55.0,59.14,8.7,0.0,0.0,0.0,1.21,76244.0,762.44,762.44,67.095,0.0
62443,50.0,7.0,12.0,1.0,20.0,4.0,2.0,1.0,2.0,6.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,59.14,3.25,0.0,0.0,0.0,0.84,36093.0,360.93,360.93,31.762,0.0
62444,50.0,7.0,12.0,1.0,20.0,4.0,2.0,1.0,2.0,8.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,59.14,1.03,0.0,0.0,0.0,1.95,21405.0,214.05,214.05,18.836,0.0
62447,50.0,7.0,12.0,1.0,20.0,4.0,2.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,59.14,42.5,0.0,0.0,0.0,0.98,374781.0,3747.81,3747.81,329.807,0.0
62451,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,73.0,59.14,26.1,0.0,0.0,0.0,0.27,265950.0,2659.5,2659.5,234.036,0.0
62454,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,73.0,59.14,42.5,0.0,16.45,0.0,1.09,474631.0,4746.31,4746.31,417.675,16.45
62456,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,73.0,59.14,17.0,0.0,0.0,0.0,1.2,170783.0,1707.83,1707.83,150.289,0.0
62457,50.0,7.0,12.0,1.0,20.0,4.0,2.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,80.0,1.0,85.0,59.14,17.0,0.0,0.0,0.0,1.54,118514.0,1185.14,1185.14,104.292,0.0
62458,50.0,7.0,12.0,1.0,20.0,4.0,2.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,85.0,59.14,17.0,0.0,0.0,0.0,1.78,152331.0,1523.31,1523.31,134.051,0.0
62461,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,91.0,59.14,34.0,0.0,0.0,0.0,0.55,264106.0,2641.06,2641.06,232.413,0.0
62463,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,4.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,80.0,1.0,103.0,59.14,37.0,0.0,25.0,0.0,0.84,193891.0,1938.91,1938.91,170.624,25.0
62470,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,1.0,23.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,109.0,59.14,34.0,0.0,0.0,0.0,0.55,309576.0,3095.76,3095.76,272.427,0.0
62487,50.0,7.0,12.0,1.0,20.0,4.0,2.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,127.0,59.14,34.0,0.0,25.0,0.0,0.55,298708.0,2987.08,2987.08,262.863,25.0
62493,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,139.0,59.14,34.0,0.0,25.0,0.0,1.34,235286.0,2352.86,2352.86,207.052,25.0
62495,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,139.0,59.14,23.2,0.0,0.0,0.0,1.05,156600.0,1566.0,1566.0,137.808,0.0
62502,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,1.0,22.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,59.14,43.5,0.0,0.0,0.0,1.58,217202.0,2172.02,2172.02,191.138,0.0
62504,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,1.0,32.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,59.14,13.5,0.0,0.0,0.0,3.17,66435.0,664.35,664.35,58.463,0.0
62510,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,1.0,28.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,70.0,1.0,157.0,59.14,6.0,0.0,1.02,0.0,1.23,34099.0,340.99,340.99,30.007,1.02
62513,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,157.0,59.14,51.0,0.0,14.0,0.0,2.73,457142.0,4571.42,4571.42,402.285,14.0
62542,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,1.0,30.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,175.0,59.14,5.22,0.0,0.0,0.0,0.98,75850.0,758.5,758.5,66.748,0.0
62544,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,1.0,33.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,175.0,59.14,17.0,0.0,0.0,0.0,1.93,172438.0,1724.38,1724.38,151.745,0.0
62547,50.0,7.0,12.0,1.0,20.0,4.0,1.0,1.0,1.0,43.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,175.0,59.14,17.0,0.0,0.0,0.0,3.11,248888.0,2488.88,2488.88,219.021,0.0
62552,50.0,7.0,12.0,1.0,21.0,2.0,1.0,2.0,1.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,42.28,7.25,0.0,0.0,0.0,0.54,44314.0,443.14,443.14,67.8,0.0
62555,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,13.0,42.28,13.7,0.0,0.0,0.0,0.92,120304.0,1203.04,1203.04,184.065,0.0
62565,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,42.28,7.2,0.0,0.0,0.0,0.49,27616.0,276.16,276.16,42.252,0.0
62567,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,42.28,26.1,0.0,0.0,0.0,1.89,361104.0,3611.04,3611.04,552.489,0.0
62569,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,42.28,7.35,0.0,0.0,0.0,3.33,57558.0,575.58,575.58,88.064,0.0
62570,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,90.0,1.0,19.0,42.28,34.0,0.0,0.0,0.0,0.81,209606.0,2096.06,2096.06,320.697,0.0
62574,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,7.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,19.0,42.28,7.5,0.0,0.0,0.0,0.31,119470.0,1194.7,1194.7,182.789,0.0
62575,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,9.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,19.0,42.28,42.5,0.0,25.0,0.0,0.77,474103.0,4741.03,4741.03,725.378,25.0
62577,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,9.0,3.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,19.0,42.28,15.5,0.0,4.2,0.0,0.66,90461.0,905.02,904.61,138.405,4.2
62581,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,31.0,42.28,17.0,0.0,4.25,0.0,0.49,246016.0,2460.16,2460.16,376.404,4.25
62584,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,42.28,17.0,0.0,0.0,0.0,0.37,118531.0,1185.31,1185.31,181.352,0.0
62585,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,16.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,42.28,17.0,0.0,0.0,0.0,0.41,116957.0,1169.57,1169.57,178.944,0.0
62586,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,37.0,42.28,25.5,0.0,0.0,0.0,1.12,213349.0,2133.49,2133.49,326.424,0.0
62592,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,13.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,42.28,8.5,0.0,0.0,0.0,0.51,143580.0,1435.8,1435.8,219.677,0.0
62596,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,42.28,8.5,0.0,0.0,0.0,1.92,114897.0,1148.97,1148.97,175.792,0.0
62600,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,11.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,55.0,42.28,3.16,0.0,0.0,0.0,1.15,7943.0,79.43,79.43,12.153,0.0
62602,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,55.0,42.28,51.0,0.0,0.0,0.0,0.54,425129.0,4251.29,4251.29,650.447,0.0
62606,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,67.0,42.28,25.5,0.0,0.0,0.0,0.53,232188.0,2321.88,2321.88,355.248,0.0
62616,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,5.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,85.0,42.28,4.8,0.0,0.0,0.0,0.95,25608.0,256.08,256.08,39.18,0.0
62629,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,10.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,103.0,42.28,40.5,0.0,0.0,0.0,0.18,416302.0,4163.02,4163.02,636.942,0.0
62637,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,109.0,42.28,42.5,0.0,0.0,0.0,0.3,320108.0,3201.08,3201.08,489.765,0.0
62642,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,121.0,42.28,11.6,0.0,8.5,0.0,0.56,49387.0,493.87,493.87,75.562,8.5
62644,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,127.0,42.28,17.0,0.0,0.0,0.0,0.27,129638.0,1296.38,1296.38,198.346,0.0
62646,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,127.0,42.28,51.0,0.0,12.75,0.0,0.27,236432.0,2364.32,2364.32,361.741,12.75
62653,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,139.0,42.28,17.0,0.0,0.0,0.0,1.63,183708.0,1837.08,1837.08,281.073,0.0
62662,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,13.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,42.28,42.5,0.0,0.0,0.0,0.52,315987.0,3159.87,3159.87,483.46,0.0
62667,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,3.0,5.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,145.0,42.28,51.0,0.0,0.0,0.0,0.32,346187.0,3461.87,3461.87,529.666,0.0
62671,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,157.0,42.28,8.5,0.0,0.0,0.0,0.25,77447.0,774.47,774.47,118.494,0.0
62677,50.0,7.0,12.0,1.0,21.0,2.0,1.0,1.0,1.0,12.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,163.0,42.28,17.0,0.0,0.0,0.0,0.48,190636.0,1906.36,1906.36,291.673,0.0
62694,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,15.0,53.65,100.23975722745665,0.0,25.0,0.0,2.29,400849.0,3751.28,4008.49,721.528,25.0
62696,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,20.0,53.65,25.5,0.0,25.0,0.0,1.2,188152.0,1881.52,1881.52,338.674,25.0
62698,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,3.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,20.0,53.65,8.5,0.0,2.52,0.0,0.41,65917.0,659.17,659.17,118.651,2.52
62705,50.0,7.0,12.0,1.0,22.0,4.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,20.0,53.65,34.0,0.0,0.0,0.0,0.66,155333.0,1553.33,1553.33,279.599,0.0
62707,50.0,7.0,12.0,1.0,22.0,4.0,1.0,2.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,20.0,53.65,3.48,0.0,1.44,0.0,1.64,37866.0,378.66,378.66,68.159,1.44
62712,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,30.0,53.65,25.5,0.0,7.2,0.0,0.83,118491.0,1184.91,1184.91,213.284,7.2
62713,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,4.0,1.0,1.0,8.0,2.0,1.0,2.0,1.0,4.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,100.0,1.0,30.0,53.65,100.23975722745665,0.0,0.0,0.0,0.75,193482.0,1934.82,1934.82,348.268,0.0
62730,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,50.0,53.65,59.5,0.0,50.0,0.0,0.99,355869.0,3558.69,3558.69,640.564,50.0
62731,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,50.0,53.65,34.0,0.0,13.68,0.0,0.38,230301.0,2303.01,2303.01,414.542,13.68
62742,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,60.0,53.65,51.0,0.0,11.64,0.0,1.77,334700.0,3347.0,3347.0,602.46,11.64
62745,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,60.0,53.65,1.04,0.0,0.72,0.0,1.09,6826.0,68.26,68.26,12.287,0.72
62748,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,9.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,100.0,1.0,60.0,53.65,6.38,0.0,0.0,0.0,0.79,63581.0,635.81,635.81,114.446,0.0
62763,50.0,7.0,12.0,1.0,22.0,4.0,1.0,2.0,1.0,6.0,1.0,8.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,65.0,53.65,100.23975722745665,0.0,0.0,0.0,0.62,117691.0,1176.91,1176.91,211.844,0.0
62772,50.0,7.0,12.0,1.0,22.0,4.0,2.0,1.0,1.0,18.0,1.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,65.0,53.65,100.23975722745665,0.0,0.0,0.0,0.71,412934.0,4143.75,4129.34,743.281,0.0
62776,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,75.0,53.65,68.0,0.0,25.0,0.0,2.83,242056.0,2420.56,2420.56,435.701,25.0
62778,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,75.0,53.65,59.5,0.0,25.0,0.0,2.41,279145.0,2791.45,2791.45,502.461,25.0
62779,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,80.0,1.0,75.0,53.65,51.0,0.0,0.0,0.0,4.39,161562.0,1615.62,1615.62,290.812,0.0
62782,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,3.0,3.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,100.0,1.0,75.0,53.65,51.0,0.0,25.0,0.0,0.3,429950.0,4299.5,4299.5,773.91,25.0
62793,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,80.0,53.65,2.32,0.0,1.44,0.0,1.76,43196.0,431.96,431.96,77.753,1.44
62795,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,2.0,4.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,80.0,53.65,0.58,0.0,0.36,0.0,0.89,21491.0,214.91,214.91,38.684,0.36
62797,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,3.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,80.0,53.65,8.7,0.0,3.6,0.0,1.04,77455.0,774.55,774.55,139.419,3.6
62801,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,53.65,17.0,0.0,0.0,0.0,4.68,221564.0,2215.64,2215.64,398.815,0.0
62802,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,4.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,95.0,53.65,25.5,0.0,0.0,0.0,3.65,319822.0,3199.64,3198.22,575.68,0.0
62814,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,3.0,1.0,1.0,8.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,105.0,53.65,11.6,0.0,2.52,0.0,0.29,85374.0,853.74,853.74,153.673,2.52
62825,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,3.0,4.0,2.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,90.0,1.0,110.0,53.65,17.0,0.0,10.8,0.0,3.68,138342.0,1383.42,1383.42,249.016,10.8
62833,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,8.0,2.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,110.0,53.65,8.5,0.0,0.0,0.0,1.36,44806.0,448.06,448.06,80.651,0.0
62835,50.0,7.0,12.0,1.0,22.0,4.0,1.0,1.0,1.0,2.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,120.0,53.65,34.0,0.0,21.6,0.0,0.6,238566.0,2385.66,2385.66,429.419,21.6
