,Region,Zone,District,Farmers Association,Enumeration Area,Head sex,Holder id,Parcel,Field,Field Part,Field Type,CROP,Owner type,Extension,Irrigation Used,Soil Erosion,Measure taken to soil erosion,Seed Type,Any Damage?,Any Measure to Prevent Damage,Type of Damage Prevention,Fertilizer Used,How many times do you produce crops,What was the field used for?,Percent of Field in Use,Land Utilization,Household Id,Sampling Weight,Weight of Non-improved Seed,Closure Error,Enumerator Area in sqm,Computed Area in sqm,Area in Square meter,Production Of Condition in Kg
97135,4.0,19.0,9.0,13.0,4.0,1.0,1.0,2.0,12.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,141.0,154.43,11.865777618481049,0.41,3801.9,3801.9,3801.8999999999996,9048.52
97139,4.0,19.0,9.0,13.0,4.0,2.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,147.0,154.43,50.0,0.75,2460.0,2460.6,2460.0,5854.8
97146,4.0,19.0,9.0,13.0,4.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,165.0,154.43,72.0,1.2,2224.91,2224.91,2224.91,5295.29
97149,4.0,19.0,9.0,13.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,165.0,154.43,30.0,1.09,1049.7,1049.7,1049.7,2498.29
97172,4.0,19.0,10.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,78.0,154.08,17.4,0.72,1866.97,1866.97,1866.97,2240.36
97178,4.0,19.0,10.0,1.0,2.0,1.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,88.0,154.08,2.5,0.41,618.54,618.54,618.54,742.25
97186,4.0,19.0,10.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,119.0,154.08,29.0,1.02,3384.75,3384.75,3384.7500000000005,4061.7
97189,4.0,19.0,10.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,139.0,154.08,15.0,2.53,3315.14,3315.14,3315.14,3978.17
97252,4.0,19.0,10.0,13.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,100.0,1.0,3.0,154.46,7.75,2.98,911.92,911.92,911.92,2307.16
97256,4.0,19.0,10.0,13.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,19.0,154.46,1.24,3.36,112.31,112.31,112.31,284.14
97258,4.0,19.0,10.0,13.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,19.0,154.46,15.5,4.47,1244.13,1244.13,1244.1299999999999,3147.65
97264,4.0,19.0,10.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,29.0,154.46,2.48,4.6,499.33,501.05,499.33,1263.3
97280,4.0,19.0,10.0,13.0,1.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,64.0,154.46,18.6,3.2,1035.92,1035.92,1035.92,2620.88
97288,4.0,19.0,10.0,13.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,75.0,154.46,12.4,1.53,1671.4,1671.4,1671.4,4228.64
97291,4.0,19.0,10.0,13.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,90.0,154.46,9.3,2.51,697.51,697.51,697.51,1764.6999999999998
97296,4.0,19.0,10.0,13.0,1.0,1.0,1.0,6.0,2.0,1.0,1.0,8.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,90.0,154.46,18.6,2.87,1139.33,1139.33,1139.3300000000002,2882.5
97308,4.0,19.0,10.0,13.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,125.0,154.46,6.2,3.1,626.17,626.17,626.1700000000001,1584.21
97310,4.0,19.0,10.0,13.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,125.0,154.46,5.27,2.12,479.02,479.02,479.02,1211.9199999999998
97316,4.0,19.0,10.0,13.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,135.0,154.46,12.4,2.9,594.0,594.0,594.0,1502.82
97318,4.0,19.0,10.0,13.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,135.0,154.46,13.95,3.47,2996.55,2996.55,2996.55,7581.27
97320,4.0,19.0,10.0,13.0,1.0,1.0,1.0,8.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,135.0,154.46,20.15,3.91,3408.3,3408.3,3408.3,8623.0
97327,4.0,19.0,10.0,13.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,100.0,1.0,140.0,154.46,31.0,4.04,4512.94,4512.94,4512.94,11417.74
97335,4.0,19.0,10.0,13.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,151.0,154.46,0.93,3.2,412.79,412.79,412.79,1044.36
97510,4.0,19.0,10.0,20.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,12.0,155.53,37.2,0.75,3351.89,3318.53,3351.8900000000003,5832.29
97518,4.0,19.0,10.0,20.0,3.0,2.0,1.0,1.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,16.0,155.53,27.9,2.06,1417.81,1199.01,1417.81,2466.99
97522,4.0,19.0,10.0,20.0,3.0,1.0,1.0,1.0,12.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,37.0,155.53,9.92,0.44,673.47,673.47,673.47,1171.8400000000001
97526,4.0,19.0,10.0,20.0,3.0,1.0,1.0,6.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,37.0,155.53,29.76,1.84,1474.34,1476.23,1474.3400000000001,2565.35
97537,4.0,19.0,10.0,20.0,3.0,1.0,1.0,4.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,49.0,155.53,12.4,1.25,635.89,635.89,635.8900000000001,1106.45
97550,4.0,19.0,10.0,20.0,3.0,1.0,1.0,3.0,4.0,1.0,1.0,8.0,3.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,100.0,1.0,65.0,155.53,18.6,0.29,1197.09,1197.09,1197.09,2082.94
97566,4.0,19.0,10.0,20.0,3.0,2.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,85.0,155.53,3.01,1.31,906.63,906.63,906.6299999999999,1577.54
97574,4.0,19.0,10.0,20.0,3.0,1.0,1.0,1.0,6.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,97.0,155.53,3.1,0.55,238.9,238.9,238.9,415.69000000000005
97576,4.0,19.0,10.0,20.0,3.0,1.0,1.0,1.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,100.0,1.0,97.0,155.53,19.84,0.69,1189.43,1133.62,1189.4299999999998,2069.61
97578,4.0,19.0,10.0,20.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,97.0,155.53,12.4,4.45,887.7,887.7,887.7,1544.6
97579,4.0,19.0,10.0,20.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,97.0,155.53,24.8,2.36,1090.96,1090.96,1090.96,1898.2700000000002
97587,4.0,19.0,10.0,20.0,3.0,1.0,1.0,7.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,109.0,155.53,29.76,4.29,2829.24,2829.24,2829.2400000000002,4922.88
97589,4.0,19.0,10.0,20.0,3.0,1.0,1.0,8.0,1.0,1.0,1.0,8.0,3.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,100.0,1.0,109.0,155.53,27.9,0.91,1325.39,1325.39,1325.3899999999999,2306.1800000000003
97596,4.0,19.0,10.0,20.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,8.0,1.0,1.0,2.0,1.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,100.0,1.0,113.0,155.53,46.5,2.1,3720.67,3720.67,3720.6699999999996,6473.97
97605,4.0,19.0,10.0,20.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,121.0,155.53,29.76,0.57,1616.95,1616.95,1616.95,2813.49
97607,4.0,19.0,10.0,20.0,3.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,121.0,155.53,27.9,1.08,1250.6,1250.6,1250.6000000000001,2176.04
97987,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,1.0,160.53,30.0,2.35,2248.31,2248.31,2248.31,2001.0000000000002
97990,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,7.0,160.53,75.0,0.68,2420.85,2420.85,2420.85,2154.56
97995,5.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,160.53,50.0,2.44,4983.41,4983.41,4983.41,4435.23
97998,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,4.0,100.0,1.0,13.0,160.53,15.0,3.7,338.42,338.42,338.41999999999996,301.19
97999,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,13.0,160.53,30.0,1.12,2716.83,2716.83,2716.83,2417.98
98014,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,47.0,160.53,20.0,1.06,190.65,89.78,190.64999999999998,169.68
98019,5.0,2.0,4.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,63.0,160.53,25.0,0.6,2798.27,2798.27,2798.27,2490.46
98024,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,9.0,161.18,4.0,0.97,330.08,330.08,330.08000000000004,439.01000000000005
98028,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,13.0,161.18,60.0,0.26,4690.8,4690.8,4690.8,6238.76
98031,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,13.0,161.18,12.0,2.72,1057.47,1057.47,1057.47,1406.4399999999998
98033,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,21.0,161.18,50.0,0.94,4830.25,4830.25,4830.25,6424.23
98034,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,25.0,161.18,75.0,1.44,4777.25,4777.25,4777.25,6353.74
98035,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,80.0,1.0,25.0,161.18,75.0,0.63,4145.83,4145.83,4145.83,5513.95
98041,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,25.0,161.18,20.0,0.95,1432.39,1432.39,1432.39,1905.08
98042,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,33.0,161.18,25.0,0.98,1796.0,1796.0,1796.0,2388.6800000000003
98048,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,46.0,161.18,30.0,0.31,2852.01,2852.01,2852.0099999999998,3793.17
98054,5.0,2.0,4.0,17.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,50.0,161.18,40.0,0.13,3292.44,3582.33,3292.4399999999996,4378.95
98059,5.0,2.0,4.0,17.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,59.0,161.18,30.0,1.7221418379631694,1408.2201933598978,1399.5118858181268,3470.54,4615.82
98067,5.0,2.0,4.0,17.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,100.0,161.18,75.0,0.71,4265.42,4265.42,4265.42,5673.01
98072,5.0,2.0,4.0,17.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,113.0,161.18,3.0,0.27,212.7,212.7,212.70000000000002,282.89
98078,5.0,2.0,4.0,38.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,60.0,1.0,8.0,160.59,50.0,4.75,3882.06,3882.06,3882.06,3882.06
98084,5.0,2.0,4.0,38.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,20.0,1.0,8.0,160.59,10.0,3.85,232.53,232.53,232.53,232.53
98085,5.0,2.0,4.0,38.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,32.0,160.59,50.0,1.41,3464.89,3504.12,3464.89,3464.89
98088,5.0,2.0,4.0,38.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,36.0,160.59,30.0,1.52,561.5,561.5,561.5,561.5
98095,5.0,2.0,4.0,38.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,48.0,160.59,5.0,0.22,859.17,859.17,859.17,859.17
98096,5.0,2.0,4.0,38.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,48.0,160.59,10.0,0.8,2522.43,2522.43,2522.43,2522.43
98108,5.0,2.0,4.0,89.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,10.0,1.0,12.0,160.85,2.0,2.97,396.69,396.69,396.69000000000005,868.75
98151,5.0,2.0,4.0,132.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,2.0,190.65,15.0,0.08,2529.76,2529.76,2529.7599999999998,4250.0
98158,5.0,2.0,4.0,132.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,24.0,190.65,20.0,0.0,5429.73,5429.73,5429.7300000000005,9121.949999999999
98162,5.0,2.0,4.0,132.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,100.0,1.0,53.0,190.65,6.0,4.25,853.09,853.09,853.0899999999999,1433.1899999999998
98166,5.0,2.0,4.0,132.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,25.0,1.0,61.0,190.65,15.0,0.45,2739.54,2742.61,2739.54,4602.429999999999
98168,5.0,2.0,4.0,132.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,85.0,190.65,15.0,0.48,4888.01,4888.01,4888.01,8211.86
98171,5.0,2.0,4.0,132.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,100.0,1.0,98.0,190.65,11.865777618481049,0.03,846.72,846.72,846.72,1422.49
98181,5.0,2.0,4.0,147.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,28.0,245.31,2.0,2.61,301.92,301.92,301.92,437.78
98189,5.0,2.0,4.0,147.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,30.0,1.0,60.0,245.31,3.0,1.41,692.26,692.26,692.26,1003.7800000000001
98206,5.0,2.0,4.0,147.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,20.0,1.0,156.0,245.31,5.0,0.44,469.61,469.61,469.61,680.9300000000001
98209,5.0,2.0,4.0,147.0,1.0,1.0,1.0,2.0,8.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,156.0,245.31,15.0,1.99,1160.73,1160.73,1160.73,1683.06
98211,5.0,2.0,4.0,147.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,40.0,1.0,162.0,245.31,5.0,0.59,1626.18,1625.92,1626.18,2357.96
98213,5.0,2.0,4.0,147.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,80.0,1.0,175.0,245.31,5.0,1.73,1449.46,1449.46,1449.4599999999998,2101.72
98215,5.0,2.0,4.0,147.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,175.0,245.31,8.0,1.07,2934.18,2934.18,2934.1800000000003,4254.56
98218,5.0,2.0,4.0,147.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,182.0,245.31,15.0,0.25,879.05,879.05,879.05,1274.62
98221,5.0,2.0,4.0,147.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,90.0,1.0,182.0,245.31,3.0,2.45,1009.2,1009.2,1009.1999999999999,1463.34
98270,5.0,2.0,4.0,165.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,34.0,161.06,2.0,1.2,225.57,225.57,225.57,494.00000000000006
98302,5.0,2.0,4.0,165.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,134.0,161.06,13.0,2.39,2081.45,2081.45,2081.45,4558.379999999999
98308,5.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,1.0,161.54,10.0,2.39,2480.23,2480.23,2480.23,2802.66
98313,5.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,5.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,60.0,1.0,1.0,161.54,14.0,2.69,3095.14,3095.14,3095.1400000000003,3497.5099999999998
98316,5.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,10.0,161.54,14.0,0.57,1903.59,1876.36,1903.59,2151.06
98317,5.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,70.0,1.0,16.0,161.54,18.0,2.27,3361.62,3361.62,3361.6200000000003,3798.63
98321,5.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,25.0,161.54,8.0,3.42,2082.54,2082.54,2082.54,2353.27
98333,5.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,15.0,1.0,61.0,161.54,10.0,1.4,1801.12,1801.66,1801.12,2035.27
98338,5.0,2.0,6.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,2.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,80.0,161.54,8.0,3.46,1125.97,1125.97,1125.97,1272.35
98344,5.0,2.0,6.0,7.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,13.0,169.13,4.0,3.17,1221.27,1221.27,1221.27,2674.58
98355,5.0,2.0,6.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,37.0,169.13,3.5,2.15,782.8,782.8,782.8000000000001,1714.33
98360,5.0,2.0,6.0,7.0,1.0,1.0,1.0,2.0,4.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,169.13,3.0,1.05,1243.57,1243.57,1243.57,2723.42
98361,5.0,2.0,6.0,7.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,100.0,1.0,49.0,169.13,2.0,1.23,199.3,199.9,199.3,436.47
98376,5.0,2.0,6.0,7.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,8.0,1.0,2.0,2.0,1.0,4.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,100.0,1.0,109.0,169.13,4.0,1.62,277.32,277.32,277.32,607.3299999999999
